form_no,set_code,dm_code,running_number,reference_no,indent,item_in_taxonomy,item_in_taxonomy_en,parent_code,parent_code_operation,formating,data_type,symbol,financial_statement_type,fs_category,description_th,description_en,opposite_code_short,mandatory_mapping,zone_code,warning_mapping_msg_th,warning_mapping_msg_en,meaning_of_taxonomy
F6,319940,388,221,217,1,เงินรับล่วงหน้าค่าหุ้น,Share Subscription Received In Advance,319900,1,,N,23,BS_OE,ส่วนของผู้ถือหุ้น,,,,,,,,หมายถึง เงินหรือมูลค่าของสิ่งตอบแทนที่ได้รับล่วงหน้าจากผู้ลงทุนเพื่อจ่ายชำระค่าหุ้น
F6,319950,389,222,218,1,ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,Currency Translation Adjustments,319900,1,,N,123,BS_OE,ส่วนของผู้ถือหุ้น,รวมผลจากการป้องกันความเสี่ยงในเงินลงทุนสุทธิในหน่วยงานต่างประเทศ เฉพาะส่วนที่มีประสิทธิผลในหน่วยงานในต่างประเทศ,Include effective portion of net investment hedge of foreign operations,,,,,,หมายถึง ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินที่เป็นเงินตราต่างประเทศของหน่วยงานในต่างประเทศ ซึ่งรวมผลจากการป้องกันความเสี่ยงในเงินลงทุนสุทธิในหน่วยงานต่างประเทศ เฉพาะส่วนที่มีประสิทธิผลในหน่วยงานในต่างประเทศ หมายถึง บริษัทย่อย บริษัทร่วม การร่วมค้า หรือสาขาของบริษัทที่เสนอรายงาน ซึ่งมีกิจกรรมหรือการประกอบกิจกรรมในประเทศอื่น หรือในสกุลเงินอื่น นอกจากประเทศหรือสกุลเงินของบริษัทที่เสนอรายงาน
F6,319990,390,223,219,1,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น - อื่นๆ,Other Components Of Equity - Others,319900,1,,N,123,BS_OE,ส่วนของผู้ถือหุ้น,,,,,,,,บางครั้งใช้ชื่อว่า องค์ประกอบอื่นของส่วนของผู้ถือหุ้น หรือ องค์ประกอบอื่นของส่วนของเจ้าของ หรือ ส่วนเกินทุนจากการแปลงสภาพหุ้นกู้
F6,319999,397,224,220,0,รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่,Equity Attributable To Owners Of The Parent,309998,1,B,NV,123,BS_OE,ส่วนของผู้ถือหุ้น,,,,,,,,บางครั้งใช้ชื่อว่า รวมส่วนของผู้เป็นเจ้าของของบริษัทใหญ่ หรือ ส่วนของผู้ถือหุ้นของบริษัทฯ หรือ รวมส่วนของบริษัทใหญ่
F6,320130,355,225,221,0,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,Non-Controlling Interests,309998,1,,N,123,BS_OE,ส่วนของผู้ถือหุ้น,ใช้ในการคำนวณ Enterprise Value: EV,For calculation of Enterprise Value: EV,,,,งบการเงินเฉพาะกิจการไม่ควรมีค่า,Should have no value in Separate financial statements.,บางครั้งใช้ชื่อว่า ส่วนของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย
F6,309998,398,226,222,0,รวมส่วนของผู้ถือหุ้น,Total Equity,309999,1,BU,NV,123,BS_OE,ส่วนของผู้ถือหุ้น,"ใช้ในการคำนวณ Debt/Equity Ratio, Return on Equity, BVPS","For calculation of Debt/Equity Ratio, Return on Equity, BVPS",,,Y,,,บางครั้งใช้ชื่อว่า รวมส่วนของเจ้าของ
F6,309999,399,227,223,0,รวมหนี้สินและส่วนของผู้ถือหุ้น,Total Liabilities And Equity,No,,BU,NV,23,BS_OE,ส่วนของผู้ถือหุ้น,,,,,,,,บางครั้งใช้ชื่อว่า รวมหนี้สินและส่วนของเจ้าของ
F6,400000,T8,228,224,0,งบกำไรขาดทุนเบ็ดเสร็จ,Statement Of Comprehensive Income,No,,B Fix,T,,PL,กำไรขาดทุน,,,,,,,,งบกำไรขาดทุนเบ็ดเสร็จ ประกอบด้วยเลขอ้างอิงที่ 225 ถึง 313
F6,410000,T9,229,225,0,รายได้,Revenue,No,,B Fix,T,,PL,กำไรขาดทุน,,,,,,,,รายได้ ประกอบด้วยเลขอ้างอิงที่ 226 ถึง 240
F6,410100,400,230,226,0,รายได้จากการดำเนินธุรกิจ,Revenue From Operations,419999,1,,R,23,PL,กำไรขาดทุน,"ใช้ในการคำนวณ Account Receivable Turnover, Gross Profit Margin","For calculation of Account Receivable Turnover, Gross Profit Margin",,,,,,"หมายถึง รายได้ซึ่งเกิดจากกิจกรรมตามปกติธุรกิจของบริษัท เช่น รายได้ที่เกิดจากการขายสินค้าหรือการให้บริการซึ่งเป็นธุรกิจหลักของบริษัทเพื่อแลกเปลี่ยนกับเงินสด หรือสิทธิเรียกร้องให้ชำระเงิน หรือสิ่งอื่นใดที่มีมูลค่าคิดเป็นเงินได้ โดยให้แยกแสดงเป็นรายได้หลักแต่ละประเภท เช่น รายได้จากการขายสินค้า รายได้จากการให้บริการ รายได้ค่าสิทธิ เป็นต้น 

รายได้จากการดำเนินธุรกิจ ประกอบด้วยเลขอ้างอิงที่ 227 ถึง 235"
F6,410101,401,231,227,1,รายได้จากการขายและให้บริการ,Revenue From Sales And Rendering Services,410100,1,,N,23,PL,กำไรขาดทุน,,,,,,,,บางครั้งใช้ชื่อว่า รายได้ หรือ รายได้จากการขายและการให้บริการ หรือ รายได้จากการบริการและการขาย
F6,410102,402,232,228,1,รายได้จากการขาย,Revenue From Sales,410100,1,,N,23,PL,กำไรขาดทุน,,,,,,,,หมายถึง รายได้ที่เกิดจากการขายสินค้า
F6,410103,403,233,229,1,รายได้จากการให้บริการ,Revenue From Rendering Services,410100,1,,N,23,PL,กำไรขาดทุน,,,,,,,,บางครั้งใช้ชื่อว่า รายได้จากการให้บริการรับเหมา หรือ รายได้ค่าบริหารจัดการและอื่นๆ
F6,410104,404,234,230,1,รายได้ค่าสิทธิ,Revenue From Licenses,410100,1,,N,23,PL,กำไรขาดทุน,,,,,,,,หมายถึง รายได้ที่เกิดจากการให้สิทธิในทรัพย์สินทางปัญญาของบริษัท แยกออกจากข้อตกลงในการขายสินค้าหรือบริการอื่น
F6,410105,405,235,231,1,รายได้จากสัญญาเช่า,Revenue From Leases,410100,1,,N,23,PL,กำไรขาดทุน,,,,,,,,"หมายถึง รายได้ที่เกิดจากการที่บริษัทเป็นผู้ให้เช่าสินทรัพย์แก่ผู้เช่า 
รายได้จากสัญญาเช่า ประกอบด้วยเลขอ้างอิงที่ 232 ถึง 233
"
F6,410106,406,236,232,2,รายได้ค่าเช่า,Lease Income,410105,1,,N,23,PL,กำไรขาดทุน,,,,,,,,บางครั้งใช้ชื่อว่า รายได้จากการให้เช่า
F6,410107,407,237,233,2,รายได้ทางการเงินจากสัญญาเช่า,Finance Income From Leases,410105,1,,N,23,PL,กำไรขาดทุน,รายได้ดอกเบี้ยจากสัญญาเช่าเงินทุน,Interest income form finance leases,,,,,,หมายถึง รายได้ดอกเบี้ยที่เกิดจากสัญญาเช่าเงินทุน (เดิมเรียกว่าสัญญาเช่าการเงิน)
F6,410114,408,238,234,1,รายได้จากการลงทุน,Investment Income,410100,1,,N,23,PL,กำไรขาดทุน,หากบริษัทเป็นกิจการประเภท Holding ให้รวมถึง รายได้ดอกเบี้ยและเงินปันผล,"If the company is a holding company, this item includes interest and dividend income.",,,,,,หมายถึง ผลตอบแทนที่เกิดจากการให้ผู้อื่นใช้สินทรัพย์ของบริษัทและก่อให้เกิดรายได้ ซึ่งเป็นธุรกิจหลักของบริษัท (เช่น บริษัทที่ประกอบธุรกิจโดยมีรายได้จากการถือตราสารในบริษัทอื่นเป็นหลักและไม่มีการประกอบธุรกิจอย่างมีนัยสำคัญเป็นของตนเอง) ประกอบด้วย รายได้ดอกเบี้ย ซึ่งเป็นค่าตอบแทนอันเกิดจากการให้ผู้อื่นใช้เงินสด รายการเทียบเท่าเงินสด หรือจำนวนค้างรับของบริษัท และ รายได้เงินปันผล ซึ่งเป็นส่วนแบ่งกำไร ที่ผู้ถือเงินลงทุนในตราสารทุนจะได้รับตามสัดส่วนของเงินลงทุนที่ถือ 
F6,410199,409,239,235,1,รายได้จากการดำเนินธุรกิจ - อื่น ๆ,Revenue From Operations - Others,410100,1,,N,23,PL,กำไรขาดทุน,,,,,,,,หมายถึง รายได้จากการดำเนินธุรกิจตามปกติของบริษัท นอกเหนือจากเลขอ้างอิงที่ 227 ถึง 234
F6,410300,410,240,236,0,รายได้ดอกเบี้ยและเงินปันผล,Interest And Dividend Income,419999,1,,N,23,PL,กำไรขาดทุน,,,,,,,,"หมายถึง รายได้ซึ่งเกิดจากการถือตราสารหนี้หรือตราสารทุนในบริษัทอื่น 
รายได้จากดอกเบี้ยและเงินปันผล ประกอบด้วยเลขอ้างอิงที่ 237 ถึง 238"
F6,410108,411,241,237,1,รายได้ดอกเบี้ย,Interest Income,410300,1,,N,23,PL,กำไรขาดทุน,,,,,,,,บางครั้งใช้ชื่อว่า ดอกเบี้ยรับ หรือ รายได้ทางการเงิน
F6,410202,412,242,238,1,รายได้เงินปันผล,Dividend Income,410300,1,,N,23,PL,กำไรขาดทุน,,,,,,,,บางครั้งใช้ชื่อว่า เงินปันผลจากเงินลงทุนในตราสารทุน หรือ เงินปันผลรับ หรือ เงินปันผลจากบริษัทย่อย
F6,410200,413,243,239,0,รายได้อื่น,Other Income,419999,1,,N,23,PL,กำไรขาดทุน,แสดงผลใน Company Highlight & Fact Sheet,Displayed in the Company Highlight & Fact Sheet,,,,,,บางครั้งใช้ชื่อว่า กำไรจากอัตราแลกเปลี่ยนเงินตราต่างประเทศ-สุทธิ หรือ กำไรจากการขายที่ดิน หรือ กำไรจากการขายเงินลงทุนในบริษัทร่วม หรือ อื่นๆ
F6,419999,414,244,240,0,รวมรายได้,Total Revenue,409992,1,B,NV,23,PL,กำไรขาดทุน,"ใช้ในการคำนวณ Fixed Asset Turnover, Total Asset Turnover","For calculation of Fixed Asset Turnover, Total Asset Turnover",,,,,,รวมรายได้ เป็นผลรวมของเลขอ้างอิงที่ 226 ถึง 239
F6,420000,T10,245,241,0,ต้นทุนและค่าใช้จ่าย,Cost And Expenses,No,,B Fix,T,,PL,กำไรขาดทุน,,,,,,,,ต้นทุนและค่าใช้จ่าย ประกอบด้วยเลขอ้างอิงที่ 242 ถึง 260
F6,420400,415,246,242,0,ต้นทุน,Costs,429999,1,,N,23,PL,กำไรขาดทุน,"ใช้ในการคำนวณ Account Payable Turnover, Inventory Turnover, Gross Profit Margin","For calculation of Account Payable Turnover, Inventory Turnover, Gross Profit Margin",,,,,,บางครั้งใช้ชื่อว่า ต้นทุนขายและการให้บริการ หรือ ต้นทุนการบริการและการขาย
F6,420410,416,247,243,1,ต้นทุนขาย,Cost Of Sales,420400,1,,N,23,PL,กำไรขาดทุน,,,,,,,,หมายถึง ต้นทุนสินค้าที่ขาย และต้นทุนขายอื่น ๆ
F6,420420,417,248,244,1,ต้นทุนการให้บริการ,Cost Of Rendering Services,420400,1,,N,23,PL,กำไรขาดทุน,,,,,,,,บางครั้งใช้ชื่อว่า ต้นทุนการให้บริการรับเหมา หรือ ต้นทุนการบริการและการขาย
F6,420430,418,249,245,1,ต้นทุนค่าเช่า,Cost Of Leases,420400,1,,N,23,PL,กำไรขาดทุน,,,,,,,,หมายถึง ต้นทุนที่เกี่ยวข้องกับการให้เช่า
F6,422100,419,251,246,0,ค่าใช้จ่ายในการขายและบริหาร,Selling And Administrative Expenses,429999,1,,N,23,PL,กำไรขาดทุน,แสดงผลใน Company Highlight & Fact Sheet,Displayed in the Company Highlight & Fact Sheet,,,,,,"หมายถึง ค่าใช้จ่ายในการขายและการบริหารที่เกิดขึ้น

ค่าใช้จ่ายในการขายและบริหาร ประกอบด้วยเลขอ้างอิงที่ 247 ถึง 248"
F6,422110,420,252,247,1,ค่าใช้จ่ายในการขาย,Selling Expenses,422100,1,,N,23,PL,กำไรขาดทุน,,,,,,,,บางครั้งใช้ชื่อว่า ต้นทุนในการจัดจำหน่าย
F6,422120,421,253,248,1,ค่าใช้จ่ายในการบริหาร,Administrative Expenses,422100,1,,N,23,PL,กำไรขาดทุน,,,,,,,,หมายถึง ค่าใช้จ่ายทั่วไปที่เกิดขึ้นในการบริหารบริษัทอันเป็นส่วนรวม เช่น ค่าเช่าอาคารสำนักงาน ค่าน้ำและค่าไฟสำนักงาน เป็นต้น
F6,430600,422,254,249,0,สินค้าคงเหลือ (เพิ่มขึ้น) ลดลง,(Increase) Decrease In Inventories,429999,1,,N,123,PL,กำไรขาดทุน,"ใช้ในการคำนวณ Account Payable Turnover, Inventory Turnover, Gross Profit Margin","For calculation of Account Payable Turnover, Inventory Turnover, Gross Profit Margin",,,,,,หมายถึง ผลต่างของมูลค่าสินค้าคงเหลือ ณ วันต้นรอบระยะเวลารายงานและวันสิ้นรอบระยะเวลารายงาน
F6,422300,423,255,250,0,ค่าใช้จ่ายในการผลิตและบริการ,Manufacturing And Service Expenses,429999,1,,N,23,PL,กำไรขาดทุน,"ใช้ในการคำนวณ Account Payable Turnover, Inventory Turnover, Gross Profit Margin","For calculation of Account Payable Turnover, Inventory Turnover, Gross Profit Margin",,,,,,หมายถึง ค่าใช้จ่ายต่าง ๆ ที่ใช้ในการผลิตสินค้าและบริการในรอบระยะเวลา ประกอบด้วย ค่าวัตถุดิบทางตรง ค่าแรงงานทางตรง และค่าใช้จ่ายการผลิตอื่น ๆ เช่น ค่าเสื่อมราคา ค่าแรงงานทางอ้อมที่ปันส่วนมา ค่าวัตถุดิบอื่น ๆ ที่ปันส่วนมา เป็นต้น
F6,422700,424,256,251,0,ค่าใช้จ่ายภายใต้สัญญาและใบอนุญาตให้ดำเนินการ,Expenses Under Agreements And Licences For Operation,429999,1,,N,23,PL,กำไรขาดทุน,,,,,,,,หมายถึง ค่าใช้จ่ายที่เกิดขึ้นภายใต้สัญญาและ/หรือใบอนุญาตให้ดำเนินการ กับหน่วยงานของรัฐ
F6,422400,425,257,252,0,ค่าใช้จ่ายผลประโยชน์พนักงาน,Employee Benefit Expenses,429999,1,,N,23,PL,กำไรขาดทุน,,,,,,,,หมายถึง สิ่งตอบแทนทุกรูปแบบที่บริษัทให้เพื่อแลกเปลี่ยนกับบริการที่ได้รับจากพนักงานหรือการเลิกจ้าง เช่น เงินเดือนและค่าแรง เงินประกันสังคม เงินสวัสดิการ และผลประโยชน์อื่น ๆ ของพนักงาน เป็นต้น
F6,422500,426,258,253,0,ค่าเสื่อมราคาและค่าตัดจำหน่าย,Depreciation And Amortisation,429999,1,,N,23,PL,กำไรขาดทุน,,,,,,,,หมายถึง การปันส่วนจำนวนที่คิดค่าเสื่อมราคาของสินทรัพย์อย่างมีระบบตลอดอายุการให้ประโยชน์ของสินทรัพย์นั้น ในกรณีเป็นสินทรัพย์ไม่มีตัวตนให้ใช้คำว่า “ค่าตัดจำหน่าย” แทนคำว่า “ค่าเสื่อมราคา” โดยให้รวมถึงค่าตัดจำหน่ายสินทรัพย์สิทธิการใช้ด้วย
F6,422600,427,259,254,0,ค่าตอบแทนกรรมการและผู้บริหาร,Management And Directors' Remuneration,429999,1,,N,23,PL,กำไรขาดทุน,แสดงผลใน Company Highlight & Fact Sheet,Displayed in the Company Highlight & Fact Sheet,,,,,,หมายถึง เงินหรือทรัพย์สินอื่นใดที่จ่ายให้กรรมการและผู้บริหารตามมาตรา 90 ของพระราชบัญญัติบริษัทมหาชนจำกัด พ.ศ. 2535
F6,422800,428,260,255,0,ค่าใช้จ่ายในการวิจัยและพัฒนา,Research And Development Expenses,429999,1,,N,23,PL,กำไรขาดทุน,,,,,,,,หมายถึง รายจ่ายที่เกิดจากการวิจัย (หรือเกิดจากขั้นตอนการวิจัยของโครงการภายใน) และรายจ่ายที่เกิดจากการพัฒนาซึ่งไม่เป็นไปตามเงื่อนไขการรับรู้รายจ่ายเป็นสินทรัพย์ไม่มีตัวตน)
F6,430700,429,261,256,0,(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,(Reversal Of) Expected Credit Losses,429999,1,,N,123,PL,กำไรขาดทุน,"- จำนวนเงินที่บริษัทรับรู้ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น (หรือกลับรายการผลขาดทุน) ตาม TFRS9
- แสดงผลใน Company Highlight & Fact Sheet","- Amount that the company recognised as expected credit losses (or reversal) in accordance with TFRS9
- Displayed in the Company Highlight & Fact Sheet",,,,,,"หมายถึง จำนวนเงินที่บริษัทรับรู้ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น (หรือกลับรายการผลขาดทุน) ตามมาตรฐานการรายงานทางการเงิน ฉบับที่ 9 เรื่อง เครื่องมือทางการเงิน 

ผลขาดทุนด้านเครดิต หมายถึง ผลต่างระหว่างกระแสเงินสดตามสัญญาทั้งหมดซึ่งบริษัทต้องได้รับ กับ กระแสเงินสดทั้งหมดซึ่งบริษัทคาดว่าจะได้รับ (ซึ่งก็คือ จำนวนเงินที่คาดว่าจะไม่ได้รับ) คิดลดด้วยอัตราดอกเบี้ยที่แท้จริงเมื่อเริ่มแรก หรืออัตราดอกเบี้ยที่แท้จริงปรับด้วยความเสี่ยงด้านเครดิตสำหรับสินทรัพย์ทางการเงินที่มีการด้อยค่าด้านเครดิตเมื่อซื้อหรือเมื่อกำเนิด โดยในการประมาณกระแสเงินสดนั้น บริษัทต้องพิจารณาเงื่อนไขตามสัญญาทั้งหมดของเครื่องมือทางการเงิน (เช่น การชำระเงินก่อนครบกำหนด การขยายระยะเวลา สิทธิเลือกที่จะซื้อ และสิทธิเลือกที่มีลักษณะคล้ายคลึงกัน) ตลอดอายุของเครื่องมือทางการเงินที่คาดไว้นั้น รวมถึงกระแสเงินสดที่ได้มาจากการขายหลักประกันที่ถือไว้หรือส่วนปรับปรุงด้านเครดิตอื่น ๆ ซึ่งถือเป็นส่วนหนึ่งของเงื่อนไขตามสัญญา

กลับรายการผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น หมายถึง มูลค่าที่ลดลงของผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้นสำหรับสินทรัพย์ทางการเงินที่บริษัทเคยรับรู้ไว้ในงวดก่อน"
F6,430900,430,262,257,0,(กลับรายการ) ขาดทุนจากการด้อยค่า,(Reversal Of) Loss On Impairment,429999,1,,N,123,PL,กำไรขาดทุน,,,,,,,,"หมายถึง ผลแตกต่างระหว่างมูลค่าตามบัญชีของสินทรัพย์ (หรือหน่วยของสินทรัพย์ที่ก่อให้เกิดเงินสด) ที่สูงกว่ามูลค่าที่คาดว่าจะได้รับคืน  

กลับรายการขาดทุนด้อยค่าของสินทรัพย์ หมายถึง มูลค่าที่ลดลงของผลขาดทุนจากการด้อยค่าของสินทรัพย์ (หรือหน่วยของสินทรัพย์ที่ก่อให้เกิดเงินสด) ที่บริษัทเคยรับรู้ไว้ในงวดก่อน 

ทั้งนี้ ไม่รวมเลขอ้างอิงที่ 256 “(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น”  "
F6,431000,431,263,258,0,(กลับรายการ) ขาดทุนจากการลดมูลค่าของสินค้าคงเหลือ,(Reversal Of) Loss On Diminution In Value Of Inventories,429999,1,,N,123,PL,กำไรขาดทุน,,,,,,,,"หมายถึง ผลแตกต่างระหว่างราคาทุนที่สูงกว่ามูลค่าสุทธิที่คาดว่าจะได้รับคืนของสินค้าคงเหลือ 

กลับรายการขาดทุนด้อยค่าของสินค้าคงเหลือ หมายถึง มูลค่าผลขาดทุนที่ลดลงจากการลดมูลค่าของสินค้าคงเหลือที่บริษัทเคยรับรู้ไว้ในงวดก่อน"
F6,429800,432,264,259,0,ค่าใช้จ่ายอื่น,Other Expenses,429999,1,,N,23,PL,กำไรขาดทุน,แสดงผลใน Company Highlight & Fact Sheet,Displayed in the Company Highlight & Fact Sheet,,,,,,บางครั้งใช้ชื่อว่า ขาดทุนจากตราสารทางการเงิน หรือ ค่าภาคหลวง หรือ ขาดทุนจากการขายเงินลงทุนในบริษัทย่อยและบริษัทร่วม
F6,429999,433,265,260,0,รวมต้นทุนและค่าใช้จ่าย,Total Cost And Expenses,409992,-1,B,NV,123,PL,กำไรขาดทุน,แสดงผลใน Company Highlight & Fact Sheet,Displayed in the Company Highlight & Fact Sheet,,,,,,บางครั้งใช้ชื่อว่า รวมค่าใช้จ่าย
F6,431100,434,266,261,0,ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย,Share Of Profit (Loss) From Investments Accounted For Using The Equity Method,409992,1,,N,123,PL,กำไรขาดทุน,,,,,,,,บางครั้งใช้ชื่อว่า ส่วนแบ่งขาดทุนจากเงินลงทุนในการร่วมค้า หรือ ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วมตามวิธีส่วนได้เสีย หรือ ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วม หรือ ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทร่วมและการร่วมค้าตามวิธีส่วนได้เสีย หรือ ส่วนแบ่งกำไร(ขาดทุน)จากเงินลงทุนในบริษัทร่วม หรือ ส่วนแบ่งกำไรของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย
F6,431200,435,267,262,0,รายได้ (ค่าใช้จ่าย) อื่น จากบริษัทย่อย บริษัทร่วม และการร่วมค้า,"Other Income (Expense) From Subsidiaries, Associates And Joint Ventures",409992,1,,N,123,PL,กำไรขาดทุน,,,,,,,,หมายถึง รายได้ (ค่าใช้จ่าย) อื่น จากบริษัทย่อย บริษัทร่วม และการร่วมค้า ที่บริษัทต้องรับรู้ ที่นอกเหนือจากเลขอ้างอิงที่ 261 “ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย”
F6,439700,436,268,263,0,กำไร (ขาดทุน) อื่น,Other Gains (Losses),409992,1,,R,123,PL,กำไรขาดทุน,,,,,,,,"หมายถึง กำไร (ขาดทุน) อื่น นอกเหนือจากเลขอ้างอิงที่ 261 ถึง 262

กำไร (ขาดทุน) อื่น ประกอบด้วยเลขอ้างอิงที่ 264 ถึง 276"
F6,439710,437,269,264,1,กำไร (ขาดทุน) จากอัตราแลกเปลี่ยน,Gains (Losses) On Foreign Currency Exchange,439700,1,,N,123,PL,กำไรขาดทุน,รวมถึง กำไร (ขาดทุน) จากการซื้อขายเงินตราต่างประเทศ และจากการแปลงค่าของสินทรัพย์ และหนี้สินที่เป็นเงินตราต่างประเทศเป็นสกุลเงินที่ใช้ในการดำเนินงาน,"Include gains (losses) from foreign exchange trading, from the translation of monetary assets and liabilities from foreign currencies into the functional currency",,,,,,บางครั้งใช้ชื่อว่า กำไรสุทธิจากอัตราแลกเปลี่ยน
F6,439720,438,270,265,1,กำไร (ขาดทุน) จากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,Gains (Losses) From Financial Instruments Measured At Fair Value Through Profit Or Loss,439700,1,,N,123,PL,กำไรขาดทุน,"- รวมถึง กำไร (ขาดทุน) จากการซื้อขาย การวัดมูลค่ายุติธรรม และการตัดรายการ
- แสดงผลใน Company Highlight & Fact Sheet","- Include gains (losses) from sales, changes in fair value, and the derecognition
- Displayed in the Company Highlight & Fact Sheet",,,,,,บางครั้งใช้ชื่อว่า กำไรจากตราสารทางการเงิน หรือ กำไร(ขาดทุน)สุทธิจากการวัดมูลค่าเครื่องมือทางการเงิน หรือ ขาดทุนจากตราสารทางการเงิน หรือ ขาดทุนสุทธิจากการวัดมูลค่าเครื่องมือทางการเงิน หรือ กำไรจากการวัดมูลค่ายุติธรรมของสินทรัพย์ทางการเงินหมุนเวียนอื่น
F6,439730,439,271,266,1,กำไร (ขาดทุน) จากการขายสินทรัพย์ทางการเงินที่ไม่ได้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,Gains (Losses) On Disposal Of Financial Assets Not Measured At Fair Value Through Profit Or Loss,439700,1,,N,123,PL,กำไรขาดทุน,แสดงผลใน Company Highlight & Fact Sheet,Displayed in the Company Highlight & Fact Sheet,,,,,,หมายถึง กำไร (ขาดทุน) จากการขายสินทรัพย์ทางการเงินประเภทตราสารหนี้ที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนเบ็ดเสร็จอื่นและสินทรัพย์ทางการเงินที่วัดมูลค่าด้วยราคาทุนตัดจำหน่าย
F6,439740,440,272,267,1,กำไร (ขาดทุน) จากการขายสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน,Gains (Losses) On Disposal Of Non-Financial Assets,439700,1,,N,123,PL,กำไรขาดทุน,รวมถึง กำไร (ขาดทุน) จากการจำหน่ายสินทรัพย์ถาวร เป็นต้น,Include gains (losses) on disposals of fixed assets,,,,,,บางครั้งใช้ชื่อว่า กำไรจากการขายเงินลงทุนในการร่วมค้า หรือ กำไรจากการขายที่ดิน หรือ ขาดทุนจากการขายเงินลงทุนในบริษัทย่อยและบริษัทร่วม หรือ กำไรจากการขายเงินลงทุนในบริษัทย่อยและบริษัทร่วม
F6,439750,441,273,268,1,กำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน,Gains (Losses) On Fair Value Adjustments Of Non-Financial Assets,439700,1,,N,123,PL,กำไรขาดทุน,รวมถึง กำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของอสังหาริมทรัพย์เพื่อการลงทุน หากบริษัทเลือกใช้วิธีวัดมูลค่าด้วยวิธีมูลค่ายุติธรรม ,"Include gains (losses) from changes in the fair value of investment properties, if the company chooses to measure under the fair value method",,,,,,หมายถึง กำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของสินทรัพย์อื่นที่ไม่ใช่สินทรัพย์ทางการเงิน เช่น กำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของอสังหาริมทรัพย์เพื่อการลงทุน หากบริษัทเลือกใช้วิธีวัดมูลค่าด้วยวิธีมูลค่ายุติธรรม เป็นต้น
F6,439760,442,274,269,1,กำไร (ขาดทุน) จากการจัดประเภทใหม่ของสินทรัพย์ทางการเงิน,Gains (Losses) On Reclassification Of Financial Assets,439700,1,,R,123,PL,กำไรขาดทุน,แสดงผลใน Company Highlight & Fact Sheet,Displayed in the Company Highlight & Fact Sheet,,,,,,"หมายถึง กำไร (ขาดทุน) ที่เกิดจากการจัดประเภทใหม่หรือการโอนเปลี่ยนประเภทของสินทรัพย์ทางการเงิน

กำไร (ขาดทุน) จากการจัดประเภทใหม่ของสินทรัพย์ทางการเงิน ประกอบด้วยเลขอ้างอิงที่ 270 ถึง 272"
F6,439761,443,275,270,2,กำไร (ขาดทุน) จากการจัดประเภทใหม่ของสินทรัพย์ทางการเงินที่เคยรับรู้ไว้ด้วยราคาทุนตัดจำหน่าย,Gains (Losses) On Reclassification Of Financial Assets From Previously Measured At Amortised Cost,439760,1,,N,123,PL,กำไรขาดทุน,,,,,,,,หมายถึง ผลต่างที่เกิดขึ้นจากการจัดประเภทใหม่ของสินทรัพย์ทางการเงินที่เดิมวัดมูลค่าด้วยราคาทุนตัดจำหน่าย ไปเป็นสินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน
