form_no,set_code,dm_code,running_number,reference_no,indent,item_in_taxonomy,item_in_taxonomy_en,parent_code,parent_code_operation,formating,data_type,symbol,financial_statement_type,fs_category,description_th,description_en,opposite_code_short,mandatory_mapping,zone_code,warning_mapping_msg_th,warning_mapping_msg_en,meaning_of_taxonomy,historical_name
F6,439780,448,280,275,1,ผลกำไร (ขาดทุน) จากยอดดุลสุทธิของรายการที่เป็นตัวเงิน,Gains (Losses) On Net Monetary Position,439700,1,,N,123,PL,กำไร (ขาดทุน),เป็นการปฏิบัติตามมาตรฐานการบัญชี ฉบับที่ 29 เรื่อง การรายงานทางการเงินในสภาพเศรษฐกิจที่เงินเฟ้อรุนแรง,In accordance with Thai Accounting Standard No. 29 - Financial Reporting in Hyperinflationary Economies,,,,,,หมายถึง ผลต่างที่เกิดจากการปรับปรุงใหม่ของรายการที่ไม่เป็นตัวเงิน รายการในส่วนของเจ้าของ รายการในงบกำไรขาดทุนเบ็ดเสร็จ และจากการปรับปรุงสินทรัพย์และหนี้สินที่ผูกกับดัชนีราคา ซึ่งผลกำไรหรือขาดทุนดังกล่าวนี้จะเกิดขึ้นในสภาพเศรษฐกิจที่เงินเฟ้อรุนแรงโดยบริษัทอาจประมาณได้จากการนำอัตราการเปลี่ยนแปลงในดัชนีราคาทั่วไปปรับกับจำนวนถัวเฉลี่ยถ่วงน้ำหนักของผลต่างระหว่างสินทรัพย์และหนี้สินที่เป็นตัวเงิน ทั้งนี้ เป็นการปฏิบัติตามมาตรฐานการบัญชี ฉบับที่ 29 เรื่อง การรายงานทางการเงินในสภาพเศรษฐกิจที่เงินเฟ้อรุนแรง,
F6,439790,449,281,276,1,กำไร (ขาดทุน) อื่น - อื่น ๆ,Other Gains (Losses) - Others,439700,1,,N,123,PL,กำไร (ขาดทุน),,,,,,,,หมายถึง กำไร (ขาดทุน) อื่น รายการอื่น ๆ นอกเหนือจากเลขอ้างอิงที่ 264 ถึง 275,กำไรจากการปรับมูลค่าเงินลงทุน หรือ ขาดทุนจากเงินลงทุน หรือ กำไรจากเงินลงทุน หรือ กำไร(ขาดทุน)อื่นสุทธิ หรือ ขาดทุนจากการปรับมูลค่ายุติธรรม หรือ กำไรจากการเปลี่ยนแปลงมูลค่ายุติธรรมของสินทรัพย์ชีวภาพ
F6,409992,450,282,277,0,กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และภาษีเงินได้,Profit (Loss) Before Finance Costs And Income Tax Expense,409995,1,B,NV,123,PL,กำไร (ขาดทุน),"- แสดงผลใน Company Highlight & Fact Sheet
- ใช้ในการคำนวณ EBITDA, Interest Coverage Ratio, Return on Asset","- Displayed in the Company Highlight & Fact Sheet
- For calculation of EBITDA, Interest Coverage Ratio, Return on Asset",,,,,,กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และภาษีเงินได้ เป็นรายการสุทธิของเลขอ้างอิงที่ 240 และ 260 ถึง 263 ,กำไร(ขาดทุน)จากการดำเนินงาน หรือ กำไรก่อนต้นทุนทางการเงินและภาษีเงินได้ หรือ กำไร(ขาดทุน)ก่อนต้นทุนทางการเงินและรายได้(ค่าใช้จ่าย)ภาษีเงินได้ หรือ กำไรจากกิจกรรมดำเนินงาน หรือ กำไร(ขาดทุน)ก่อนต้นทุนทางการเงินและภาษีเงินได้ หรือ และรายได้ภาษีเงินได้
F6,429900,451,283,278,0,ต้นทุนทางการเงิน,Finance Costs,409995,-1,,N,23,PL,กำไร (ขาดทุน),"- แสดงผลใน Company Highlight & Fact Sheet
- ใช้ในการคำนวณ Interest Coverage Ratio","- Displayed in the Company Highlight & Fact Sheet
- For calculation of Interest Coverage Ratio",,,,,,หมายถึง ค่าใช้จ่ายหรือต้นทุนที่เกิดขึ้นจากการก่อหนี้สินของบริษัท เช่น ดอกเบี้ยเงินกู้ที่รับรู้ตามวิธีอัตราดอกเบี้ยที่แท้จริง ค่าธรรมเนียมธนาคารที่เกิดจากการกู้ยืมเงินตัดจำหน่าย ดอกเบี้ยที่เกิดจากสัญญาเช่า รายการกำไรขาดทุนในส่วนที่เป็นส่วนทดแทนหรือเป็นดอกเบี้ยเสมือน เป็นต้น,ต้นทุนทางการเงินอื่น หรือ รายได้ทางการเงิน หรือ ต้นทุนทางการเงินของหนี้สินตามสัญญาเช่า
F6,439800,452,284,279,0,ภาษีเงินได้,Income Tax Expense,409995,-1,,N,123,PL,กำไร (ขาดทุน),,,,,,,,หมายถึง ภาษีเงินได้นิติบุคคล ตามที่อยู่ในขอบเขตของมาตรฐานการบัญชี ฉบับที่ 12 เรื่อง ภาษีเงินได้,(ค่าใช้จ่าย)ผลประโยชน์ภาษีเงินได้ หรือ (ค่าใช้จ่าย)รายได้ภาษีเงินได้ หรือ ค่าใช้จ่าย(รายได้)ภาษีเงินได้ หรือ รายได้(ค่าใช้จ่าย)ภาษีเงินได้ หรือ ค่าใช้จ่ายภาษีเงินได้ หรือ ผลประโยชน์(ค่าใช้จ่าย)ภาษีเงินได้ หรือ รายได้ภาษีเงินได้
F6,409995,453,285,280,0,กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง,Profit (Loss) For The Period From Continuing Operations,409996,1,B,NV,123,PL,กำไร (ขาดทุน),,,,,,,,กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง เป็นรายการสุทธิของเลขอ้างอิงที่ 277 ถึง 279,
F6,439900,454,286,281,0,กำไร (ขาดทุน) จากการดำเนินงานที่ยกเลิก,Profit (Loss) From Discontinued Operations,409996,1,,N,123,PL,กำไร (ขาดทุน),รวมถึง ผลกำไรหรือขาดทุนหลังภาษีเงินได้ที่รับรู้จากการวัดมูลค่ายุติธรรมสุทธิหักจากต้นทุนในการขาย หรือจากการจำหน่ายกลุ่มสินทรัพย์ที่ยกเลิกที่เกี่ยวข้องกับการดำเนินงานที่ยกเลิก,"Include gains or losses from the fair value measurement after income tax, net cost of sell or of disposal of the group of assets related to the discontinued operations",,,,,,"หมายถึง ยอดรวมของรายการดังต่อไปนี้
1. กำไรหรือขาดทุนหลังภาษีเงินได้จากการดำเนินงานที่ยกเลิก และ
2. ผลกำไรหรือขาดทุนหลังภาษีเงินได้ที่รับรู้จากการวัดมูลค่ายุติธรรมสุทธิหักจากต้นทุนในการขาย หรือจากการจำหน่ายกลุ่มสินทรัพย์ที่ยกเลิกที่เกี่ยวข้องกับการดำเนินงานที่ยกเลิก",
F6,409996,455,287,282,0,กำไร (ขาดทุน) สุทธิ สำหรับงวด,Net Profit (Loss) For The Period,No,1,BU,NV,123,PL,กำไร (ขาดทุน),แสดงผลใน Company Highlight & Fact Sheet,Displayed in the Company Highlight & Fact Sheet,,Y,Y,,,"หมายถึง ยอดรวมรายได้หักด้วยยอดรวมค่าใช้จ่าย

กำไร (ขาดทุน) สุทธิ สำหรับงวด เป็นผลรวมของเลขอ้างอิงที่ 280 ถึง 281",กำไรสำหรับรอบระยะเวลา หรือ กำไรสำหรับปี/งวด หรือ กำไร(ขาดทุน)สุทธิสำหรับงวด หรือ กำไรสำหรับงวด หรือ กำไร(ขาดทุน)สุทธิสำหรับรอบระยะเวลา หรือ กำไรสุทธิสำหรับงวด หรือ กำไรสุทธิสำหรับรอบระยะเวลา หรือ กำไร(ขาดทุน)สำหรับงวด หรือ ขาดทุนสำหรับงวด หรือ ขาดทุนสุทธิสำหรับรอบระยะเวลา
F6,430000,T11,288,283,0,กำไรขาดทุนเบ็ดเสร็จอื่น,Other Comprehensive Income,No,,B Fix,T,,PL,กำไร (ขาดทุน) เบ็ดเสร็จอื่น,,,,,,,,"หมายถึง รายการรายได้และค่าใช้จ่ายที่มาตรฐานการรายงานทางการเงินกำหนดให้รับรู้ผ่านกำไรขาดทุนเบ็ดเสร็จอื่น 

กำไรขาดทุนเบ็ดเสร็จอื่น ประกอบด้วยเลขอ้างอิงที่ 285 ถึง 304",
F6,409991,456,289,284,0,กำไร (ขาดทุน) สุทธิ สำหรับงวด / กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง,Net Profit (Loss) For The Period / Profit (Loss) For The Period From Continuing Operations,409999,1,,N,123,PL,กำไร (ขาดทุน) เบ็ดเสร็จอื่น,กำไร (ขาดทุน) สุทธิ ก่อนรายการกำไรขาดทุนเบ็ดเสร็จอื่น,Net Profit (Loss) before other comprehensive income,,Y,,,,หมายถึง กำไร (ขาดทุน) สุทธิ สำหรับงวดที่เป็นรายการตั้งต้นสำหรับงบกำไรขาดทุนเบ็ดเสร็จอื่น ในกรณีที่บริษัทเลือกแสดงกำไรหรือขาดทุนและกำไรหรือขาดทุนเบ็ดเสร็จอื่นแยกเป็นสองงบ ,กำไรเบ็ดเสร็จรวมสำหรับงวด หรือ กำไรสำหรับรอบระยะเวลา หรือ กำไรสำหรับปี/งวด หรือ กำไร(ขาดทุน)สุทธิสำหรับรอบระยะเวลา หรือ กำไรสำหรับงวด หรือ กำไรสุทธิสำหรับงวด หรือ กำไรสุทธิสำหรับรอบระยะเวลา หรือ กำไร(ขาดทุน)สำหรับงวด หรือ ขาดทุนสำหรับงวด หรือ กำไรเบ็ดเสร็จรวมสำหรับรอบระยะเวลา หรือ กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด
F6,440000,T12,290,285,0,รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,Items That Will Be Subsequently Reclassified To Profit Or Loss,No,,B Fix,T,,PL,รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,,,,,,,,"รายการกำไรขาดทุนเบ็ดเสร็จอื่นที่จะมีการจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลังเมื่อเป็นไปตามเงื่อนไขที่เฉพาะเจาะจง 

รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง ประกอบด้วยเลขอ้างอิงที่ 286 ถึง 295",
F6,440100,457,291,286,0,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,Gains (Losses) On Investment In Debt Instruments Measured At Fair Value Through Other Comprehensive Income,409998,1,,N,123,PL,รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,,,,,,,,หมายถึง กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,ป้องกันความเสี่ยงสัญญาอนุพันธ์
F6,440200,458,292,287,0,กำไร (ขาดทุน) จากการวัดมูลค่ายุติธรรมเครื่องมือที่ใช้สำหรับการป้องกันความเสี่ยงในกระแสเงินสด,Gains (Losses) On Cash Flow Hedges,409998,1,,N,123,PL,รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,เฉพาะส่วนที่มีประสิทธิผล ,Only the effective portions,,,,,,หมายถึง กำไร (ขาดทุน) จากการวัดมูลค่ายุติธรรมเครื่องมือที่ใช้ป้องกันความเสี่ยงในกระแสเงินสด เฉพาะส่วนที่มีประสิทธิผล,กำไรจากการป้องกันความเสี่ยงในกระแสเงินสด-สุทธิจากภาษีเงินได้ หรือ ผลขาดทุนจากการป้องกันความเสี่ยงกระแสเงินสด หรือ ผลกำไร(ขาดทุน)จากการป้องกันความเสี่ยงกระแสเงินสด หรือ ผลกำไรจากการป้องกันความเสี่ยงกระแสเงินสด หรือ การจัดประเภทรายการใหม่จากสำรองรายการบัญชีป้องกันความเสี่ยง
F6,440300,459,293,288,0,กำไร (ขาดทุน) จากการประเมินมูลค่ายุติธรรมตราสารป้องกันความเสี่ยงสำหรับป้องกันความเสี่ยงของเงินลงทุนสุทธิ,Gains (Losses) On Fair Value Adjustments Of Hedging Instruments On Net Investment Hedgings,409998,1,,N,123,PL,รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,เฉพาะส่วนที่มีประสิทธิผลในเงินลงทุนสุทธิ (ในหน่วยงานต่างประเทศ) ที่ต้องรับรู้ในกำไรขาดทุนเบ็ดเสร็จอื่น,Only the effective portions of net investments (in foreign operations) that must be recognised through other comprehensive income,,,,,,หมายถึง ส่วนของผลกำไรและขาดทุนของเครื่องมือที่ใช้ป้องกันความเสี่ยงในส่วนที่มีประสิทธิผลในเงินลงทุนสุทธิ (ในหน่วยงานต่างประเทศ) ที่ต้องรับรู้ในกำไรขาดทุนเบ็ดเสร็จอื่น,หักผลกระทบของภาษีเงินได้
F6,440500,460,294,289,0,ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,Currency Translation Adjustments,409998,1,,N,123,PL,รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,,,,,,,,หมายถึง ผลกำไรและขาดทุนจากการแปลงค่างบการเงินจากสกุลเงินที่ใช้ในการดำเนินงานของหน่วยงานในต่างประเทศ ให้เป็นสกุลเงินที่นำเสนอรายงาน,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินต่างประเทศ หรือ ผลต่างจากการแปลงค่างบการเงิน หรือ ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน หรือ จากการแปลงค่างบการเงินสุทธิจากภาษี หรือ ที่เป็นเงินตราต่างประเทศ หรือ ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินที่เป็นเงินตราต่างประเทศ-สุทธิจากภาษีเงินได้ หรือ แปลงค่างบการเงิน หรือ ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินที่เป็นเงินตราต่างประเทศ หรือ กำไรขาดทุนเบ็ดเสร็จอื่น:รายการที่จะถูกบันทึกในส่วนของกำไรหรือขาดทุนในภายหลังผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินที่เป็นเงินตราต่างประเทศ หรือ การแปลงค่างบการเงิน
F6,440600,461,295,290,0,กำไร (ขาดทุน) จากการเปลี่ยนแปลงในมูลค่าของมูลค่าตามเวลาของสัญญาสิทธิที่จะซื้อหรือจะขาย,Gains (Losses) On Change In Value Of Time Value Of Options,409998,1,,N,123,PL,รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,เมื่อบริษัทแยกมูลค่าที่แท้จริง (Intrinsic value) และมูลค่าตามเวลาของสัญญาสิทธิที่จะซื้อหรือจะขาย และกำหนดให้เฉพาะส่วนที่เป็นมูลค่าที่แท้จริงของสัญญาสิทธิที่จะซื้อหรือจะขายเป็นเครื่องมือป้องกันความเสี่ยง,Where the company separates the intrinsic value and time value of the options and specifies only the intrinsic value portion to be the hedging instrument.,,,,,,หมายถึง กำไรและขาดทุนจากการเปลี่ยนแปลงในมูลค่าของมูลค่าตามเวลา (Time value) ของสัญญาสิทธิที่จะซื้อหรือจะขาย เมื่อบริษัทแยกมูลค่าที่แท้จริง (Intrinsic value) และมูลค่าตามเวลาของสัญญาสิทธิที่จะซื้อหรือจะขาย และกำหนดให้เฉพาะส่วนที่เป็นมูลค่าที่แท้จริงของสัญญาสิทธิที่จะซื้อหรือจะขายเป็นเครื่องมือป้องกันความเสี่ยง,
F6,440700,462,296,291,0,กำไร (ขาดทุน) จากการเปลี่ยนแปลงในมูลค่าของอัตราแลกเปลี่ยนล่วงหน้าของสัญญาซื้อขายล่วงหน้า,Gains (Losses) On Change In Value Of Forward Elements Of Forward Contracts,409998,1,,N,123,PL,รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,เมื่อบริษัทแยกส่วนของอัตราแลกเปลี่ยนล่วงหน้าและส่วนของอัตราแลกเปลี่ยนทันทีของสัญญาซื้อขายล่วงหน้า (Separates the forward element and the spot element of a forward contract) และกำหนดให้เฉพาะการเปลี่ยนแปลงในมูลค่าของอัตราแลกเปลี่ยนทันทีของสัญญาซื้อขายล่วงหน้าเป็นเครื่องมือป้องกันความเสี่ยง,Where the company separates the forward element and the spot element of a forward contract and determines only the portion which is the change in value of the spot element of forward contracts to be the hedging instrument.,,,,,,หมายถึง กำไรและขาดทุนจากการเปลี่ยนแปลงในมูลค่าของอัตราแลกเปลี่ยนล่วงหน้าของสัญญาซื้อขายล่วงหน้า เมื่อบริษัทแยกส่วนของอัตราแลกเปลี่ยนล่วงหน้าและส่วนของอัตราแลกเปลี่ยนทันทีของสัญญาซื้อขายล่วงหน้า (Separate the forward element and the spot element of a forward contract) และกำหนดให้เฉพาะการเปลี่ยนแปลงในมูลค่าของอัตราแลกเปลี่ยนทันทีของสัญญาซื้อขายล่วงหน้าเป็นเครื่องมือป้องกันความเสี่ยง,
F6,440800,463,297,292,0,กำไร (ขาดทุน) จากการเปลี่ยนแปลงในมูลค่าของส่วนต่างอัตราแลกเปลี่ยนเงินตราต่างประเทศ,Gains (Losses) On Change In Value Of Foreign Currency Basis Spreads,409998,1,,N,123,PL,รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,เมื่อบริษัทแยกส่วนต่างอัตราแลกเปลี่ยนเงินตราต่างประเทศ (Foreign currency basis spread) ออกจากเครื่องมือทางการเงินและไม่นำไปรวมในการกำหนดเครื่องมือทางการเงินเป็นเครื่องมือป้องกันความเสี่ยง,Where the company separates the foreign currency spread from the financial instruments and does not include it in determining financial instruments as hedging instrument,,,,,,หมายถึง กำไรและขาดทุนจากการเปลี่ยนแปลงในมูลค่าของส่วนต่างอัตราแลกเปลี่ยนเงินตราต่างประเทศ (Foreign currency basis spread) เมื่อบริษัทแยกส่วนต่างอัตราแลกเปลี่ยนเงินตราต่างประเทศออกจากเครื่องมือทางการเงินและไม่นำไปรวมในการกำหนดเครื่องมือทางการเงินเป็นเครื่องมือป้องกันความเสี่ยง,
F6,440900,464,298,293,0,ส่วนแบ่งกำไร (ขาดทุน) เบ็ดเสร็จอื่นในบริษัทย่อย บริษัทร่วม และการร่วมค้า (ภายใต้วิธีส่วนได้เสีย) สำหรับรายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"Share Of Other Comprehensive Income (Expense) From Subsidiaries, Associates And Joint Ventures Accounted For Using The Equity Method That Will Be Subsequently Reclassified To Profit Or Loss",409998,1,,N,123,PL,รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,,,,,,,,หมายถึง ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นในส่วนที่สามารถจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง ซึ่งรับรู้ตามวิธีส่วนได้เสีย สำหรับเงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า,ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นจากบริษัทร่วม หรือ ส่วนแบ่งกำไรเบ็ดเสร็จอื่นของบริษัทร่วมสุทธิจากภาษีเงินได้ หรือ ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นจากเงินลงทุนในการร่วมค้า หรือ ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นในการร่วมค้า หรือ และการร่วมค้าที่ใช้วิธีส่วนได้เสีย หรือ ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นจากเงินลงทุนในบริษัทร่วม หรือ ส่วนแบ่งกำไร(ขาดทุน)เบ็ดเสร็จอื่นของบริษัทร่วมและการร่วมค้าที่ใช้วิธีส่วนได้เสีย
F6,449800,465,299,294,0,องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,Other Comprehensive Income That Will Be Subsequently Reclassified To Profit Or Loss,409998,1,,N,123,PL,รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,,,,,,,,หมายถึง กำไรขาดทุนเบ็ดเสร็จอื่น สำหรับรายการอื่น ๆ ที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง นอกเหนือจากเลขอ้างอิงที่ 286 ถึง 293,การเปลี่ยนแปลงในมูลค่ายุติธรรมของสินทรัพย์ทางการเงินสุทธิจากภาษีเงินได้
F6,449900,466,300,295,0,ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,Income Taxes Relating To Items That Will Be Subsequently Reclassified To Profit Or Loss,409998,1,,N,123,PL,รายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,,,,,,,,หมายถึง จำนวนภาษีเงินได้เกี่ยวกับแต่ละองค์ประกอบของกำไรขาดทุนเบ็ดเสร็จอื่นที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลังข้างต้น ในกรณีที่บริษัทเลือกแสดงองค์ประกอบของกำไรขาดทุนเบ็ดเสร็จอื่นด้วยยอดก่อนหักผลกระทบทางภาษีที่เกี่ยวข้อง และแสดงรายการภาษีที่เกี่ยวข้องเป็นรายการแยกต่างหาก,ภาษีเงินได้ของรายการที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง หรือ กำไรหรือขาดทุนในภายหลัง
F6,450000,T13,301,296,0,รายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,Items That Will Not Be Subsequently Reclassified To Profit Or Loss,No,,B Fix,T,,PL,รายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,,,,,,,,รายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง ประกอบด้วยเลขอ้างอิงที่ 297 ถึง 303,
F6,450100,467,302,297,0,กำไร (ขาดทุน) จากการเปลี่ยนแปลงในส่วนเกินทุนจากการตีราคาสินทรัพย์,Gains (Losses) From Changes In Revaluation Surplus,409998,1,,N,123,PL,รายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,รวมถึง การเปลี่ยนแปลงในส่วนเกินทุนจากการตีราคาที่ดินอาคารและอุปกรณ์ และสินทรัพย์ไม่มีตัวตน,"Include changes in surplus from the revaluation of property, plant and equipment and intangible assets",,,,,,หมายถึง การเปลี่ยนแปลงในส่วนเกินทุนจากการตีราคาที่ดิน อาคารและอุปกรณ์ และสินทรัพย์ไม่มีตัวตน,ผลขาดทุนจากการตีราคาสินทรัพย์ใหม่ หรือ ผลกำไร(ขาดทุน)จากการตีราคาสินทรัพย์ใหม่ หรือ กลับรายการส่วนเกินทุนจากการตีราคาสินทรัพย์-สุทธิจากภาษี
F6,450200,468,303,298,0,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารทุนด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,Gains (Losses) On Remeasuring Investment In Equity Instruments Measured At Fair Value Through Other Comprehensive Income,409998,1,,N,123,PL,รายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,รวมถึง ผลกำไร (ขาดทุน) จากเครื่องมือป้องกันความเสี่ยงที่มีประสิทธิผลในการป้องกันความเสี่ยงในมูลค่ายุติธรรมของเงินลงทุนในตราสารทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จด้วย ,Include effective portion of gains (losses) from measurement of fair values of hedging instruments measured fair value through other comprehensive income,,,,,,หมายถึง ผลกำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารทุน กรณีที่บริษัทเลือกวัดมูลค่ายุติธรรมในภายหลังของเงินลงทุนในตราสารทุนผ่านกำไรขาดทุนเบ็ดเสร็จอื่น ทั้งนี้ รวมถึงผลกำไร (ขาดทุน) จากเครื่องมือป้องกันความเสี่ยงที่มีประสิทธิผลในการป้องกันความเสี่ยงในมูลค่ายุติธรรมของเงินลงทุนในตราสารทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,ผล(ขาดทุน)กำไรจากการวัดมูลค่าสินทรัพย์ทางการเงิน-สุทธิจากภาษี หรือ มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น หรือ มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น(สุทธิจากภาษีเงินได้) หรือ ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น หรือ สุทธิจากภาษีเงินได้ หรือ ผลกำไรจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น หรือ การเปลี่ยนแปลงในมูลค่ายุติธรรมของสินทรัพย์ทางการเงินสุทธิจากภาษีเงินได้ หรือ มูลค่ายุติธรรม-สุทธิจากภาษีเงินได้ หรือ ผลกำไร(ขาดทุน)จากเงินลงทุนในตราสารทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น หรือ ผลกำไรจากการวัดมูลค่าสินทรัพย์ทางการเงิน-สุทธิจากภาษี หรือ ผ่านกำไรขาดทุนเบ็ดเสร็จอื่น หรือ (ผลขาดทุน)กำไรจากการวัดมูลค่าสินทรัพย์ทางการเงิน-สุทธิจากภาษี หรือ กำไร(ขาดทุน)จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น หรือ กำไรขาดทุนเบ็ดเสร็จอื่น
F6,450300,469,304,299,0,กำไร (ขาดทุน) จากหนี้สินทางการเงินที่กำหนดให้วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนอันเนื่องมาจากความเสี่ยงด้านเครดิต,Gains (Losses) From Changes In Own Credit Risk Of Financial Liabilities Designated At Fair Value Through Profit Or Loss,409998,1,,N,123,PL,รายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,เฉพาะส่วนที่เป็นผลจากการเปลี่ยนแปลงความเสี่ยงด้านเครดิตของหนี้สินทางการเงิน,Only the portion of arising from changes in own credit risk of financial liabilities,,,,,,หมายถึง ผลกำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของหนี้สินทางการเงินที่บริษัทวัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน เฉพาะส่วนเปลี่ยนแปลงในมูลค่ายุติธรรมของหนี้สินที่เป็นผลจากการเปลี่ยนแปลงความเสี่ยงด้านเครดิตของหนี้สินนั้น,
