,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
93,ส่วนแบ่งกำไร(ขาดทุน)จากเงินลงทุนในบริษัทร่วม,431100,ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย,"The query ""ส่วนแบ่งกำไร(ขาดทุน)จากเงินลงทุนในบริษัทร่วม"" is closely related to the item in taxonomy ""ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย"" and its meaning in Thai ""ส่วนแบ่งกำไรหรือขาดทุน จากเงินลงทุนตามวิธีส่วนได้เสีย บางครั้งใช้ขื่อว่า ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทร่วม หมายถึง ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนในกิจการที่บริษัทประกันชีวิต/บริษัทประกันภัยถือไว้ กรณีบันทึกเงินลงทุนดังกล่าวตามวิธีส่วนได้เสีย ตามที่กำหนดในมาตรฐานการรายงานทางการเงินที่เกี่ยวข้อง"".",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[21719122, -1102524, 0, 0]"
94,รายได้ค่าบริการอื่น,410200,รายได้อื่น,"The input 'รายได้ค่าบริการอื่น' implies other income related to services. Although no exact match in the taxonomy list, 'รายได้อื่น' is the closest match as it refers to income from operations not listed elsewhere and includes income from services other than insurance. Therefore, 'รายได้อื่น' is selected with SET Code '410200'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[17409708, 13825311, 3802272, 0]"
95,รายได้อื่น,410200,รายได้อื่น,"The input item name 'รายได้อื่น' directly matches with item_in_taxonomy 'รายได้อื่น' in the taxonomy list. Also, the fs_category of both input and matched taxonomy item is related to 'รายได้'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[47624520, 47935912, 30, 0]"
96,รวมรายได้,410200,รายได้อื่น,"The input query 'รวมรายได้' is related to 'รายได้' in the input metadata, but there is no exact match for a total revenue item in the provided taxonomy. Therefore, we choose the closest match, which is 'รายได้อื่น' (Other Income).",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้,"[7749338274, 7765828293, 683681401, 244312]"
97,ค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการ ค่าสินไหมทดแทน,420900,ผลประโยชน์จ่ายตามกรมธรรม์ประกันภัยและค่าสินไหมทดแทน,The meaning of taxonomy indicates that this item includes the cost of claims and claim handling expenses.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[8114682073, 6809053505, 0, 0]"
98,หัก  ค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการ ค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,421000,หัก ผลประโยชน์จ่ายตามกรมธรรม์ประกันภัยและค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,"The input query explicitly mentions ""หัก ค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ"" which most closely  relates to the item ""หัก ผลประโยชน์จ่ายตามกรมธรรม์ประกันภัยและค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ"" in the provided taxonomy list. ",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[-5180097664, -3789455933, 0, 0]"
99,ค่าจ้างและค่าบำเหน็จ,422100,ค่าใช้จ่ายในการดำเนินงาน,"The most relevant item from the taxonomy list is ค่าใช้จ่ายในการดำเนินงาน with SET Code 422100. Although there are other items related to ค่าจ้างและค่าบำเหน็จ, they are not categorized under ค่าใช้จ่าย in the taxonomy list.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[1582298254, 1556885631, 0, 0]"
100,ค่าใช้จ่ายในการรับประกันภัยอื่น,421200,ค่าใช้จ่ายในการรับประกันภัยอื่น,"The query 'ค่าใช้จ่ายในการรับประกันภัยอื่น' is an exact match to the 'item_in_taxonomy' in the Taxonomy list. Thus, the correct SET Code is '421200'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[812048157, 830332049, 0, 0]"
101,ต้นทุนทางการเงิน,429900,ต้นทุนทางการเงิน,The input item name is ต้นทุนทางการเงิน and fs_category is ค่าใช้จ่าย. Found the exact match with item_in_taxonomy ต้นทุนทางการเงิน and fs_category กำไรขาดทุน which is related to ค่าใช้จ่าย in the taxonomy list. ,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[17481639, 7834789, 17481639, 7834789]"
102,ต้นทุนบริการ,429800,ค่าใช้จ่ายอื่น,"The input name 'ต้นทุนบริการ' is related to other expenses not directly related to insurance and investment. And the input metadata 'fs_category' is 'ค่าใช้จ่าย' which is matched to the item in the taxonomy list with 'fs_category' related to 'ค่าใช้จ่าย'. Therefore, the best match from the taxonomy list is 'ค่าใช้จ่ายอื่น' with SET Code '429800'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[201635755, 139616115, 0, 0]"
103,ค่าใช้จ่ายในการดำเนินงาน,422100,ค่าใช้จ่ายในการดำเนินงาน,"The query 'ค่าใช้จ่ายในการดำเนินงาน' directly matches the item 'ค่าใช้จ่ายในการดำเนินงาน' in the taxonomy list. Also, both the input metadata and the taxonomy list item have 'ค่าใช้จ่าย' related in their fs_category.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[1128593600, 995894302, 45470093, 31764057]"
104,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,**(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น**,"The most relevant item from the provided taxonomy list is **(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น** as it closely aligns with the input query. Although the input specifies 'งบกำไรขาดทุนเบ็ดเสร็จ', the taxonomy list only contains items under the broader category of 'งบกำไรขาดทุน' (PL).",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[21734, 721162, 0, 0]"
105,รวมค่าใช้จ่าย,429999,รวมค่าใช้จ่าย,"The query 'รวมค่าใช้จ่าย' is an exact match with item_in_taxonomy 'รวมค่าใช้จ่าย' in the taxonomy list. Thus, the set_code 429999 is selected.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่าย,"[6676663548, 6550881620, 62951732, 39598846]"
106,กำไร(ขาดทุน)ก่อนภาษีเงินได้,409994,กำไร (ขาดทุน) ก่อนภาษีเงินได้,"The query 'กำไร(ขาดทุน)ก่อนภาษีเงินได้' is an exact match with the 'item_in_taxonomy' field in the Taxonomy list. Thus, the set_code '409994' and 'item_in_taxonomy' 'กำไร (ขาดทุน) ก่อนภาษีเงินได้' are selected.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)ก่อนภาษีเงินได้,"[1072674726, 1214946673, 620729669, -39354534]"
107,ค่าใช้จ่ายภาษีเงินได้,439800,ภาษีเงินได้,"The query directly mentions ""ภาษีเงินได้"" which matches the 'item_in_taxonomy' field in the Taxonomy list. Also, the 'fs_category' field in the input metadata matches the same field in the Taxonomy list.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่ายภาษีเงินได้,"[-251572142, -240156431, 0, 0]"
108,กำไร(ขาดทุน)สุทธิสำหรับรอบระยะเวลา,409996,กำไร (ขาดทุน) สุทธิ สำหรับงวด,"1. Matched the fs_category from  INPUT METADATA with fs_category in the Taxonomy list.
2. Found the item in the Taxonomy list with fs_category as กำไรขาดทุน.
3. Extracted SET Code and Item in Taxonomy from the matched item.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)สุทธิสำหรับรอบระยะเวลา,"[821102584, 974790242, 620729669, -39354534]"
109,รายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ใน กำไรหรือขาดทุนในภายหลัง กำไรที่ยังไม่เกิดขึ้นจริงจากการประมาณการ นักคณิตศาสตร์ประกันภัย,450600,กำไร (ขาดทุน) จากการประมาณการตามหลักคณิตศาสตร์ประกันภัยสำหรับโครงการผลประโยชน์พนักงาน,"The input mentions 'กำไรที่ยังไม่เกิดขึ้นจริงจากการประมาณการ นักคณิตศาสตร์ประกันภัย' which refers to actuarial gains and losses, specifically related to employee benefits. This aligns with the item 'กำไร (ขาดทุน) จากการประมาณการตามหลักคณิตศาสตร์ประกันภัยสำหรับโครงการผลประโยชน์พนักงาน' (Remeasurement Of Employee Benefit Obligations) in the taxonomy.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[0, 161256, 0, 0]"
110,ภาษีเงินได้ที่เกี่ยวกับรายการที่จะไม่จัดประเภทรายการ ใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459900,ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"From the Taxonomy list, fs_category: กำไรขาดทุนเบ็ดเสร็จอื่น-ไม่จัดประเภทในภายหลัง  and item_in_taxonomy: ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง match the input query after normalized. Thus, the selected set_code = 459900 and item_in_taxonomy = ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[0, -32251, 0, 0]"
111,รวมรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ใน กำไรหรือขาดทุนในภายหลัง,459900,ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"From the INPUT METADATA, financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567, so financial_statement_type is 'PL'.
From the INPUT METADATA, fs_category is กำไร(ขาดทุน)เบ็ดเสร็จอื่น, and the query mentions รายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ใน กำไรหรือขาดทุนในภายหลัง, the best match from the Taxonomy list is fs_category: 'กำไรขาดทุนเบ็ดเสร็จอื่น-ไม่จัดประเภทในภายหลัง'  and item_in_taxonomy: 'ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' with set_code: '459900'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[0, 129005, 0, 0]"
112,รายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ใน กำไรหรือขาดทุนในภายหลัง ขาดทุนที่ยังไม่เกิดขึ้นจริงจากการวัดมูลค่าเงินลงทุนที่วัด มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,441000,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"The input query refers to unrealized losses from the measurement of investments at fair value through other comprehensive income, which is classified as other comprehensive income and will be reclassified to profit or loss later. Thus, the best match from the taxonomy list is 'กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น' with SET Code '441000', as its fs_category is 'กำไรขาดทุนเบ็ดเสร็จอื่น-จัดประเภทในภายหลัง' indicating that it will be reclassified to profit or loss later.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[-601038035, -833966642, 0, 0]"
113,ขาดทุนจากการขายเงินลงทุนที่วัด มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น และการด้อยค่าที่โอนเข้าไปยังกำไรหรือขาดทุน,441000,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,The input name states about loss from investment measurement at fair value through OCI. Thus the selected item is กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนที่วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น in fs_category กำไรขาดทุนเบ็ดเสร็จอื่น-จัดประเภทในภายหลัง.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[2352321, 4304803, 0, 0]"
114,ภาษีเงินได้ที่เกี่ยวกับรายการที่จะจัดประเภทรายการใหม่ เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The query mentions  'ภาษีเงินได้' and 'จัดประเภทรายการใหม่ เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' which is similar to the explanation of 'ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' in the taxonomy list. Thus, the selected SET Code and Item in Taxonomy are chosen.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[119737143, 165916667, 0, 0]"
115,รวมรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ใน กำไรหรือขาดทุนในภายหลัง,449800,องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The input mentions reclassifying items into profit or loss later, suggesting items under 'กำไรขาดทุนเบ็ดเสร็จอื่น-จัดประเภทในภายหลัง'. The input name doesn't directly mention tax, making 'องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' the most suitable choice.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[-478948571, -663745172, 0, 0]"
116,กำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับรอบระยะเวลา - สุทธิจากภาษี,409998,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,"The input name 'กำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับรอบระยะเวลา - สุทธิจากภาษี' is most semantically similar to the item 'กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี' in the provided taxonomy list. Both terms refer to the profit or loss for the period after deducting tax. Using the fs_category property, we can identify the relevant taxonomy item, as it directly relates to 'กำไร(ขาดทุน)เบ็ดเสร็จอื่น'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[-478948571, -663616167, 0, 0]"
117,กำไร(ขาดทุน)เบ็ดเสร็จรวมสำหรับรอบระยะเวลา,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,"The input query 'กำไร(ขาดทุน)เบ็ดเสร็จรวมสำหรับรอบระยะเวลา' is closely related to the fs_category 'กำไร(ขาดทุน)เบ็ดเสร็จรวมสำหรับรอบระยะเวลา' from the input metadata. Thus, the selected taxonomy item is 'กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด' with SET Code '409999'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จรวมสำหรับรอบระยะเวลา,"[342154013, 311174075, 620729669, -39354534]"
118,ส่วนของผู้เป็นเจ้าของของบริษัท,460100,การแบ่งปันกำไร (ขาดทุน) สุทธิ การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่,"The query mentions ""ส่วนของผู้เป็นเจ้าของ"" while the input metadata specifies the financial statement type as ""งบกำไรขาดทุนเบ็ดเสร็จ"" and fs category as ""การแบ่งปันกำไร(ขาดทุน)"". This suggests seeking an item related to net profit attributable to owners. Therefore, the most relevant item from the taxonomy list is ""การแบ่งปันกำไร (ขาดทุน) สุทธิ การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่"" with SET Code 460100.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,การแบ่งปันกำไร(ขาดทุน),"[814916091, 960269321, 620729669, -39354534]"
119,ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,The query mentions 'ส่วนได้เสียที่ไม่มีอำนาจควบคุม' which implies the non-controlling interests. The input metadata specifies 'งบกำไรขาดทุนเบ็ดเสร็จ' (Statement of Comprehensive Income) and 'การแบ่งปันกำไร(ขาดทุน)' (Profit (Loss) Sharing). Thus the correct item is 'การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม' (Net Profit (Loss) Attributable To : Non-Controlling Interests) with SET Code 460200.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,การแบ่งปันกำไร(ขาดทุน),"[6186493, 14520921, 0, 0]"
120,ส่วนของผู้เป็นเจ้าของของบริษัท,470100,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่,"The input mentions ""ส่วนของผู้เป็นเจ้าของของบริษัท"" and the financial statement type is  ""งบกำไรขาดทุนเบ็ดเสร็จ"" which closely match to taxonomy item ""การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่"" with fs_category ""การแบ่งปันกำไรขาดทุนเบ็ดเสร็จ"".",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,การแบ่งปันกำไร(ขาดทุน)เบ็ดเสร็จรวม,"[340605168, 303118921, 620729669, -39354534]"
121,ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"The input mentions 'ส่วนของส่วนได้เสียที่ไม่มีอำนาจควบคุม' and the input metadata specifies 'งบกำไรขาดทุนเบ็ดเสร็จ'. Thus, the most relevant item in the taxonomy is 'การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม' with SET Code '470200'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,การแบ่งปันกำไร(ขาดทุน)เบ็ดเสร็จรวม,"[1548845, 8055154, 0, 0]"
122,กำไร(ขาดทุน)ต่อหุ้นขั้นพื้นฐาน (บาท),480100,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),"The query 'กำไร(ขาดทุน)ต่อหุ้นขั้นพื้นฐาน (บาท)' strongly suggests a search for Basic Earnings Per Share (EPS) data within the financial report's Profit/Loss section. The provided taxonomy list includes entries related to EPS, specifically 'กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น)' which directly translates to 'Basic Earnings (Loss) Per Share (Baht/Share)'. ",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)ต่อหุ้น,"[1.371881, 1.62, 1.04, -0.07]"
123,รายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ใน    กำไรหรือขาดทุนในภายหลัง,459800,องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"Financial Statement Type is งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ) สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567 so financial_statement_type is PL. 
 fs_category is กำไร(ขาดทุน)เบ็ดเสร็จอื่น.  The query matches the closest to the item_in_taxonomy องค์ประกอบอื่นของกำไรขาดทุนเบ็ดเสร็จอื่นที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง. since it refers to other items not classified as profit or loss",งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ) สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[0, 129005, 0, 0]"
124,กำไรที่ยังไม่เกิดขึ้นจริงจากการประมาณการ นักคณิตศาสตร์ประกันภัย,450600,กำไร (ขาดทุน) จากการประมาณการตามหลักคณิตศาสตร์ประกันภัยสำหรับโครงการผลประโยชน์พนักงาน,"The input mentions unrealized gains from actuarial estimates. This aligns with the definition of 'กำไร (ขาดทุน) จากการประมาณการตามหลักคณิตศาสตร์ประกันภัยสำหรับโครงการผลประโยชน์พนักงาน' in the taxonomy, which refers to gains or losses from actuarial estimates for employee benefit plans.",งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ) สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[0, 161256, 0, 0]"
125,ภาษีเงินได้ที่เกี่ยวกับรายการที่จะไม่จัดประเภทรายการ ใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459900,ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The INPUT, financial_statement_type and fs_category match the Taxonomy list with set_code 459900.",งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ) สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[0, -32251, 0, 0]"
126,รวมรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ใน กำไรหรือขาดทุนในภายหลัง,459900,ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The input mentions tax and items that will not be reclassified to profit or loss, which matches the definition of ""ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง"" in the taxonomy list. The fs_category of this item is related to กำไร(ขาดทุน)เบ็ดเสร็จอื่น.",งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ) สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[0, 129005, 0, 0]"
127,รายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ใน กำไรหรือขาดทุนในภายหลัง,449900,ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,The input mentions and the input metadata specifies the fs_category is กำไร(ขาดทุน)เบ็ดเสร็จอื่น.  The closest match from the Taxonomy list is  ภาษีเงินได้ของรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง in fs_category กำไรขาดทุนเบ็ดเสร็จอื่น-จัดประเภทในภายหลัง,งบกำไรขาดทุนเบ็ดเสร็จ (ต่อ) สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไร(ขาดทุน)เบ็ดเสร็จอื่น,"[-478948571, -663745172, 0, 0]"
