,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
99,กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,"The query 'กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด' is a close match to the item 'กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด' in the taxonomy list. Additionally, the fs_category in the input metadata is null, and this item's fs_category is 'กำไรขาดทุนเบ็ดเสร็จอื่น', which aligns with the instruction to prioritize item_in_taxonomy in such cases.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,null,"[-39557366.0, -39615785]"
100,ขาดทุนต่อหุ้นขั้นพื้นฐาน,480100,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),The query mentions both 'ขาดทุนต่อหุ้น' and 'ขั้นพื้นฐาน' which directly corresponds to the item 'กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น)' in the taxonomy. We also considered the fs_category and financial_statement_type from the input metadata.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,ขาดทุนต่อหุ้น,"[-0.021464, -0.020981]"
101,เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง,550010,เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง,The query 'เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง' matched to taxonomy item 'เบี้ยประกันภัยรับจากการรับประกันภัยโดยตรง' with set code '550010' because both the query and the taxonomy item have the same name and the fs_category is related to 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.,งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[711319329, 399530430]"
102,เงินจ่ายเกี่ยวกับการประกันภัยต่อ,550022,เงินรับ (เงินจ่าย) เกี่ยวกับการประกันภัยต่อ,"The input 'เงินจ่ายเกี่ยวกับการประกันภัยต่อ' best matches the item 'เงินรับ (เงินจ่าย) เกี่ยวกับการประกันภัยต่อ' in the taxonomy list. Both refer to reinsurance transactions. 

Additionally: 
- The financial statement type is 'CF' which matches the input metadata 'งบกระแสเงินสด'.
- The fs_category 'กิจกรรมดำเนินงาน' is related to the input metadata 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-46492088, 18134792]"
103,ค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง,550024,ค่าสินไหมทดแทนจากการรับประกันภัยโดยตรง,The input matches the item_in_taxonomy field in the taxonomy list. And the fs_category is related to กระแสเงินสดจากกิจกรรมดำเนินงาน,งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-229616722, -211438750]"
104,ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง,550021,ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง,"From the provided taxonomy list, the item 'ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง' with SET Code '550021' matches the input query.  This item's fs_category is 'กิจกรรมดำเนินงาน' which is related to the input metadata 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-109984701, -63244670]"
105,ค่าใช้จ่ายในการรับประกันภัยอื่น,550025,ค่าใช้จ่ายในการรับประกันภัยอื่น,"The query matches exactly with item_in_taxonomy:""ค่าใช้จ่ายในการรับประกันภัยอื่น"" in the taxonomy list. Thus, the set_code is 550025 and financial_statement_type is CF",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-181028549, -77642170]"
106,ดอกเบี้ยรับ,559500,รับดอกเบี้ย,"The input 'ดอกเบี้ยรับ' matches the item 'รับดอกเบี้ย' in the taxonomy list.  Also, the fs_category is set to 'กิจกรรมดำเนินงาน' which is related to the input metadata 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[5176216, 2121015]"
107,เงินปันผลรับ,559700,รับเงินปันผล,"The input query directly matches the meaning of taxonomy in one of the items in the context. That item's fs_category is กิจกรรมดำเนินงาน, which is related to the input metadata fs_category กระแสเงินสดจากกิจกรรมดำเนินงาน. Thus, the SET Code should be 559700 and Item in Taxonomy should be รับเงินปันผล",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[2053007, 2038597]"
108,รายได้อื่น,550019,รายได้อื่น,The query 'รายได้อื่น' matches directly with the 'item_in_taxonomy' field 'รายได้อื่น' in the taxonomy list.  The financial statement type is 'CF' and fs_category is 'กิจกรรมดำเนินงาน' as specified in the input metadata.,งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[1871493, 478128]"
109,ค่าใช้จ่ายในการดำเนินงาน,550028,ค่าใช้จ่ายในการดำเนินงาน,"The input 'ค่าใช้จ่ายในการดำเนินงาน' matches directly with 'item_in_taxonomy' in the Taxonomy list.  The 'fs_category' is กิจกรรมดำเนินงาน which is related to กระแสเงินสดจากกิจกรรมดำเนินงาน in the INPUT METADATA. Therefore, the correct SET Code is 550028.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-74541940, -44105925]"
110,จ่ายผลประโยชน์พนักงานเมื่อเกษียณอายุ,550029,ค่าใช้จ่ายอื่น,"The input mentions 'จ่ายผลประโยชน์พนักงานเมื่อเกษียณอายุ' and the input metadata specifies 'งบกระแสเงินสด' and 'กระแสเงินสดจากกิจกรรมดำเนินงาน'. In the taxonomy list, the item 'ค่าใช้จ่ายอื่น' with set code '550029' aligns with the input as it falls under 'กิจกรรมดำเนินงาน' and its meaning 'บางครั้งใช้ขื่อว่า จ่ายผลประโยชน์พนักงานเมื่อเกษียณอายุ' directly corresponds to the input.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-1089937, -1141621]"
111,จ่ายภาษีเงินได้,558810,เงินสดจ่ายเจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย,"The input name implies other tax payment.  The input metadata specifies the fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน. Therefore, the most relevant item is เงินสดจ่ายเจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย in the taxonomy list.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-1168035, -1156177]"
112,เงินสดรับสินทรัพย์ทางการเงิน,550030,เงินสดรับจากสินทรัพย์ทางการเงิน,"The query mentions ""เงินสดรับสินทรัพย์ทางการเงิน"" which is similar to the item ""เงินสดรับจากสินทรัพย์ทางการเงิน"" in the taxonomy list.  The fs_category of both the input and the selected taxonomy item are a close match. Therefore, the SET Code 550030 and item in taxonomy เงินสดรับจากสินทรัพย์ทางการเงิน are selected.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[371501442, 151934533]"
113,เงินสดจ่ายสินทรัพย์ทางการเงิน,550040,เงินสดจ่ายจากสินทรัพย์ทางการเงิน,"The query mentions ""เงินสดจ่ายสินทรัพย์ทางการเงิน"", which closely corresponds to the item ""เงินสดจ่ายจากสินทรัพย์ทางการเงิน"" in the provided taxonomy.  This item's broader category also aligns with the input metadata's fs_category, further supporting this selection.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-480777095.07, -222231246]"
114,เงินสดจ่ายสุทธิจากการให้กู้ยืม,550042,เงินสดจ่ายจากสินทรัพย์ทางการเงิน เงินให้กู้ยืม,The input name 'เงินสดจ่ายสุทธิจากการให้กู้ยืม' is similar to 'เงินสดจ่ายจากสินทรัพย์ทางการเงิน เงินให้กู้ยืม' and the fs_category 'กิจกรรมดำเนินงาน' matched the context.,งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-37500000, -12000000]"
115,เงินสดสุทธิใช้ไปในกิจกรรมดำเนินงาน,559999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"The input query's fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน,  and it's in งบกระแสเงินสด financial statement type. Thus, the SET code is 559999 and the item in taxonomy is เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-70277580.07, -58723064]"
116,เงินสดจ่ายซื้ออุปกรณ์,521710,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์,"The input item name 'เงินสดจ่ายซื้ออุปกรณ์' is related to purchase of fixed asset. Considering the input metadata financial_statement_type is งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน, fs_category is กระแสเงินสดจากกิจกรรมลงทุน, the most relevant item in taxonomy is 'เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์' with set code '521710'.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมลงทุน,"[-52606, -1072517]"
117,เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,521720,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์ไม่มีตัวตน,"The input mentions purchase of intangible assets and the input metadata specifies the financial statement type is statement of cash flows and the fs category is cash flows from investing activities. Thus, the most relevant item in the taxonomy is  'เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์ไม่มีตัวตน' with SET Code '521720'.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมลงทุน,"[0, -6223350]"
118,เงินสดสุทธิใช้ไปในกิจกรรมลงทุน,529999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน,The input name 'เงินสดสุทธิใช้ไปในกิจกรรมลงทุน' is related to the item in taxonomy 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน' given the provided context.  The financial statement type is 'CF' and the fs_category is 'กิจกรรมลงทุน'.,งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมลงทุน,"[-52606, -7295867]"
119,เงินสดจ่ายหนี้สินตามสัญญาเช่า,530500,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,"The input query 'เงินสดจ่ายหนี้สินตามสัญญาเช่า' matches exactly with the 'item_in_taxonomy' field in the provided taxonomy list. Also, the 'fs_category' field in the taxonomy list matches the input metadata 'fs_category'.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-5032850.0, -5289940]"
120,เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,539999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมจัดหาเงิน,"The input query 'เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน' matches the meaning of 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมจัดหาเงิน' in the taxonomy, and the fs_category 'กิจกรรมจัดหาเงิน' is related to 'กระแสเงินสดจากกิจกรรมจัดหาเงิน'.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-5032850.0, -5289940]"
121,เงินสดและรายการเทียบเท่าเงินสดลดลง - สุทธิ,509999,เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ,The query mentions 'เงินสดและรายการเทียบเท่าเงินสดลดลง' which closely translates to 'Net Decrease in Cash and Cash Equivalents'. The most relevant item in the taxonomy list is 'เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ' which represents the net change in cash and cash equivalents. We will use item_in_taxonomy instead of fs_category because the value of property fs_category in the correct Taxonomy list item is not related to null.,งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,null,"[-75363036.07, -71308871]"
122,เงินสดและรายการเทียบเท่าเงินสด ณ วันต้นงวด,599998,เงินสดและรายการเทียบเท่าเงินสด ต้นงวด,"The query mentions both ""cash and cash equivalents"" and ""beginning balance"", which directly corresponds to the item ""เงินสดและรายการเทียบเท่าเงินสด ต้นงวด"" in the taxonomy. We also need to consider the financial statement type, which is ""งบกระแสเงินสด"" (statement of cash flows) in the input metadata. The taxonomy item's financial statement type is ""CF"", aligning with the input.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,null,"[119689561, 150988380]"
123,เงินสดและรายการเทียบเท่าเงินสด ณ วันสิ้นงวด,599999,เงินสดและรายการเทียบเท่าเงินสด สิ้นงวด,"The query mentions 'เงินสดและรายการเทียบเท่าเงินสด' and 'ณ วันสิ้นงวด' which directly corresponds to the item 'เงินสดและรายการเทียบเท่าเงินสด สิ้นงวด' in the taxonomy. We also need to consider the INPUT METADATA financial_statement_type is งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน, which corresponds to the taxonomy financial_statement_type 'CF'.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน,null,"[44326524.93, 79679509]"
