,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
110,ส่วนที่เป็นของบริษัทใหญ่,470100,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่,"The input item name indicates that this is related to the portion attributable to the owners of the parent company. The input metadata specifies that the financial_statement_type is 'งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น' and the fs_category is 'การแบ่งปันกำไรเบ็ดเสร็จรวม'. Therefore, the most relevant item in the taxonomy is 'การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่' with SET Code '470100'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,การแบ่งปันกำไรเบ็ดเสร็จรวม,"[268522, 194654.0, 268102, 207003]"
111,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"The input item name 'ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม' is related to the item in taxonomy 'การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม' with set code '470200' in the taxonomy list. Also, the fs_category of both input and matched taxonomy item is 'การแบ่งปันกำไรเบ็ดเสร็จรวม'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,การแบ่งปันกำไรเบ็ดเสร็จรวม,"[224, 765.0, 0, 0]"
112,กำไรต่อหุ้นขั้นพื้นฐาน (บาท),480100,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),The input query 'กำไรต่อหุ้นขั้นพื้นฐาน (บาท)' and financial statement type 'งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น'  best match the item 'กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น)' with SET Code '480100' in the taxonomy list. ,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรต่อหุ้นขั้นพื้นฐาน (บาท),"[0.19458, 0.141054, 0.194277, 0.150002]"
113,รายได้จากการขาย,410102,รายได้จากการดำเนินธุรกิจ รายได้จากการขาย,The query 'รายได้จากการขาย' matches the item 'รายได้จากการดำเนินธุรกิจ รายได้จากการขาย' in the taxonomy list. This item's fs_category is 'กำไรขาดทุน' which is related to the input metadata fs_category 'รายได้'.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,รายได้,"[2783310, 2547843.0, 2598683, 2419181]"
114,กำไรจากอัตราแลกเปลี่ยนเงินตราต่างประเทศ - สุทธิ,439710,กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากอัตราแลกเปลี่ยน,"The input name suggests a gain or loss from foreign currency exchange. Although the fs_category is รายได้, there is no appropriate matching item.  Therefore, we select the item based on the closest meaning from item_in_taxonomy instead, which is กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากอัตราแลกเปลี่ยน with SET Code 439710.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,รายได้,"[36371, 11823.0, 36371, 11822]"
115,รายได้อื่น,410200,รายได้อื่น,"The query 'รายได้อื่น' is a perfect match with the 'item_in_taxonomy' field in the Taxonomy list. Also, the input metadata financial_statement_type งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น is correctly mapped to 'PL'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,รายได้,"[8117, 15961.0, 13079, 18156]"
116,รวมรายได้,419999,รวมรายได้,"The input query 'รวมรายได้'  and financial_statement_type งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จ  is a perfect match with the item 'รวมรายได้' in the Taxonomy list. Thus, the set_code 419999 is selected.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,รายได้,"[2827798, 2575627.0, 2648133, 2449159]"
117,ต้นทุนขาย,420410,ต้นทุน ต้นทุนขาย,"Found financial_statement_type: งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น which mapped to PL and fs_category: ค่าใช้จ่าย. Then search for item in taxonomy with fs_category: ค่าใช้จ่าย,  found ต้นทุน ต้นทุนขาย with set_code 420410",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,ค่าใช้จ่าย,"[1726801, 1710712.0, 1656575, 1674229]"
118,ต้นทุนในการจัดจำหน่าย,422110,ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการขาย,"The query ""ต้นทุนในการจัดจำหน่าย"" best matches the meaning of taxonomy in the list where fs_category is กำไรขาดทุน,  financial_statement_type is PL, and item_in_taxonomy is ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการขาย. Therefore, the correct set_code is 422110.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,ค่าใช้จ่าย,"[309136, 284523.0, 237091, 219894]"
119,ค่าใช้จ่ายในการบริหาร,422120,ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการบริหาร,"The query 'ค่าใช้จ่ายในการบริหาร' best matches the item 'ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการบริหาร' in the taxonomy list. This item's meaning aligns with the query, and its fs_category is 'กำไรขาดทุน', which is related to 'ค่าใช้จ่าย'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,ค่าใช้จ่าย,"[206722, 188806.0, 172215, 156814]"
120,รวมค่าใช้จ่าย,429999,รวมต้นทุนและค่าใช้จ่าย,"The query 'รวมค่าใช้จ่าย' suggests a total or sum of expenses. The taxonomy item 'รวมต้นทุนและค่าใช้จ่าย' meaning 'Total Cost And Expenses' directly corresponds to this, further strengthened by its definition 'บางครั้งใช้ขื่อว่า รวมค่าใช้จ่าย รวมต้นทุนและค่าใช้จ่าย เป็นผลรวมของเลขอ้างอิงที่ 242 ถึง 259' which translates to 'Sometimes called total expenses, total costs and expenses are the sum of references 242 to 259'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,ค่าใช้จ่าย,"[2242659, 2184041.0, 2065881, 2050937]"
121,กำไรจากกิจกรรมดำเนินงาน,409995,กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง,"The input item is กำไรจากกิจกรรมดำเนินงาน and financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น. The closest match from the Taxonomy list is fs_category: กำไรขาดทุน, item_in_taxonomy: กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรจากกิจกรรมดำเนินงาน,"[585139, 391586.0, 582252, 398222]"
122,ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วม,431100,ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย,"The query mentions ""ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วม"" which refers to the share of loss from investments in associates. This aligns with the definition of ""ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย"" in the taxonomy list, which encompasses the share of profit or loss from investments in associates using the equity method.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วม,"[-550, -77.0, 0, 0]"
123,กำไรก่อนค่าใช้จ่ายทางการเงินและค่าใช้จ่ายภาษีเงินได้,409992,กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และภาษีเงินได้,"The query 'กำไรก่อนค่าใช้จ่ายทางการเงินและค่าใช้จ่ายภาษีเงินได้' directly translates to 'Profit (Loss) Before Finance Costs And Income Tax Expense' which matches the 'item_in_taxonomy' in the Taxonomy list. Thus, the selected SET Code and Item in Taxonomy are chosen.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรก่อนค่าใช้จ่ายทางการเงินและค่าใช้จ่ายภาษีเงินได้,"[584589, 391509.0, 582252, 398222]"
124,ต้นทุนทางการเงิน,429900,ต้นทุนทางการเงิน,The query 'ต้นทุนทางการเงิน' matched with item_in_taxonomy 'ต้นทุนทางการเงิน' in the Taxonomy list.  The financial_statement_type is 'PL' which is same as input metadata 'งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น'.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,ต้นทุนทางการเงิน,"[-8413, -5403.0, -7797, -4935]"
125,กำไรก่อนภาษีเงินได้,409992,กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และภาษีเงินได้,The query 'กำไรก่อนภาษีเงินได้' is related to fs_category 'กำไรขาดทุน'.  The closest matching item in the Taxonomy list is 'กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และภาษีเงินได้' with SET Code '409992'.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรก่อนภาษีเงินได้,"[576176, 386106.0, 574455, 393287]"
126,ค่าใช้จ่ายภาษีเงินได้,439800,ภาษีเงินได้,"The input 'ค่าใช้จ่ายภาษีเงินได้' and financial_statement_type งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น  best matched with 'ภาษีเงินได้' in the provided taxonomy list. This is because the meaning in the taxonomy mentions ค่าใช้จ่ายภาษีเงินได้. Thus, the most appropriate set_code is '439800'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,ค่าใช้จ่ายภาษีเงินได้,"[-12841, -23784.0, -6972, -17650]"
127,กำไรสำหรับงวด,409991,กำไร (ขาดทุน) สุทธิ สำหรับงวด / กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง,"The input query 'กำไรสำหรับงวด' is a general term and does not specify whether it refers to net profit or comprehensive income. However, the input metadata specifies 'fs_category' as 'กำไรสำหรับงวด'.  Examining the provided taxonomy list, the closest match to the input query and considering the input metadata 'financial_statement_type' and 'fs_category' is 'กำไร (ขาดทุน) สุทธิ สำหรับงวด / กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง' with SET Code '409991'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรสำหรับงวด,"[563335, 362322.0, 567483, 375637]"
128,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,440500,ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,"The query mentions converting financial statements, which aligns with the definition of Currency Translation Adjustments. The provided financial statement type is PL, and the fs_category is related to กำไรเบ็ดเสร็จอื่น รายการที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง, which matches the taxonomy list with set code 440500.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรเบ็ดเสร็จอื่น รายการที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,"[2166, 41.0, 0, 0]"
129,ขาดทุนเบ็ดเสร็จอื่นรวมสำหรับงวด - สุทธิจากภาษีเงินได้,409998,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,"The query mentions ""ขาดทุนเบ็ดเสร็จอื่นรวมสำหรับงวด - สุทธิจากภาษีเงินได้"" which is related to the calculation of total other comprehensive income after tax. Although no item in the taxonomy list has a fs_category that directly matches the input, the item_in_taxonomy ""กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี"" closely resembles the input query. Therefore, the selected SET Code and Item in Taxonomy are based on the closest match to the input query.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,ขาดทุนเบ็ดเสร็จอื่นรวมสำหรับงวด - สุทธิจากภาษีเงินได้,"[2166, 41.0, 0, 0]"
130,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,"The query 'กำไรเบ็ดเสร็จรวมสำหรับงวด'  is potentially related to fs_category 'กำไรขาดทุนเบ็ดเสร็จอื่น' based on the input metadata. 
From the Taxonomy list, we found the item 'กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด' with set_code '409999' which best matches the query.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรเบ็ดเสร็จรวมสำหรับงวด,"[565501, 362363.0, 567483, 375637]"
131,ส่วนที่เป็นของบริษัทใหญ่,460100,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่,The input name 'ส่วนที่เป็นของบริษัทใหญ่' appears in the meaning of taxonomy of 'การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่' and financial_statement_type is matched.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,การแบ่งปันกำไร,"[562582, 360970.0, 567483, 375637]"
132,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,การแบ่งปันกำไร (ขาดทุน) สุทธิ การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,The input mentions 'ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม' related to profit sharing in the context of งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น. This closely matches the item 'การแบ่งปันกำไร (ขาดทุน) สุทธิ การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม' with SET Code 460200 in the taxonomy list.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,การแบ่งปันกำไร,"[753, 1352.0, 0, 0]"
133,ส่วนที่เป็นของบริษัทใหญ่,470100,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่,"The input query 'ส่วนที่เป็นของบริษัทใหญ่' with financial_statement_type 'งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น' and fs_category 'การแบ่งปันกำไรเบ็ดเสร็จรวม' suggests a match with the item 'การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่' in the taxonomy list. This item's meaning aligns with the input query, and its fs_category is related to 'การแบ่งปันกำไรเบ็ดเสร็จรวม'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,การแบ่งปันกำไรเบ็ดเสร็จรวม,"[564579, 361007.0, 567483, 375637]"
134,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,The input mentions 'ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม' and the input metadata specifies 'งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น' and 'การแบ่งปันกำไรเบ็ดเสร็จรวม'. This closely matches the taxonomy item 'การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ส่วนได้เสียที่ไม่มีอำนาจควบคุม' with SET Code '470200' related to 'การแบ่งปันกำไรขาดทุนเบ็ดเสร็จ'.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,การแบ่งปันกำไรเบ็ดเสร็จรวม,"[922, 1356.0, 0, 0]"
135,กำไรต่อหุ้นขั้นพื้นฐาน (บาท),480100,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),"The query mentions 'กำไรต่อหุ้นขั้นพื้นฐาน' which directly corresponds to the fs_category 'กำไรต่อหุ้น' and item_in_taxonomy 'กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น)' in the taxonomy list. Thus, the SET code is 480100.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรต่อหุ้นขั้นพื้นฐาน (บาท),"[0.409115, 0.261599, 0.41122, 0.272201]"
136,ค่าใช้จ่ายภาษีเงินได้,514900,ภาษีเงินได้,"The input name is ค่าใช้จ่ายภาษีเงินได้ and financial_statement_type is งบกระแสเงินสด, fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน.  The most relevant item in the Taxonomy list is ภาษีเงินได้ with set code 514900",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[12841, 23784, 6972, 17650]"
137,ค่าเสื่อมราคาสินทรัพย์ถาวรและสินทรัพย์สิทธิการใช้,510310,ค่าเสื่อมราคาและค่าตัดจำหน่าย ค่าเสื่อมราคา,The query mentions ค่าเสื่อมราคา which directly corresponds to ค่าเสื่อมราคาและค่าตัดจำหน่าย ค่าเสื่อมราคา in the provided taxonomy list.  This item also aligns with the input metadata's financial_statement_type 'งบกระแสเงินสด' and fs_category 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[77862, 86650, 70772, 78252]"
138,ค่าตัดจำหน่ายสินทรัพย์ไม่มีตัวตน,510320,ค่าเสื่อมราคาและค่าตัดจำหน่าย ค่าตัดจำหน่าย,"The input mentions 'ค่าตัดจำหน่ายสินทรัพย์ไม่มีตัวตน' and the input metadata specifies 'งบกระแสเงินสด' and 'กระแสเงินสดจากกิจกรรมดำเนินงาน'. A closely matching item from the taxonomy list is 'ค่าเสื่อมราคาและค่าตัดจำหน่าย ค่าตัดจำหน่าย' with SET Code '510320', which aligns with the input and its financial statement context.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[3564, 3815, 2796, 2955]"
139,ขาดทุนจากการลดมูลค่าของสินค้าคงเหลือ (กลับรายการ),null,null,"The input name is similar to '(โอนกลับ) ขาดทุนจากการลดมูลค่าของสินค้าคงเหลือ' but the fs_category does not match. Therefore, there is no appropriate mapping for the given query.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[3402, -1876, 2897, -1651]"
140,ค่าเผื่อผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น (กลับรายการ),510400, (โอนกลับ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,"The input name 'ค่าเผื่อผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น (กลับรายการ)' suggests a reversal of an expense related to credit losses. The input metadata specifies 'financial_statement_type' as 'งบกระแสเงินสด' and 'fs_category' as 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.  The closest matching item in the taxonomy is '(โอนกลับ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น' with set code '510400', which aligns with the concept of a reversal of credit loss expense in the cash flow statement's operating activities section.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-1286, 9052, -1144, 9494]"
141,ขาดทุนจากการด้อยค่าสินทรัพย์ถาวรและสินทรัพย์ไม่มีตัวตน,null,null,There is no item in the taxonomy that matches the query and fulfills the specified criteria.,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-731, 9637, 6051, 9512]"
142,ผลต่างจากการยกเลิกสัญญาเช่า,515900,ลูกหนี้ตามสัญญาเช่า (เพิ่มขึ้น) ลดลง,"The INPUT METADATA states that the financial_statement_type is งบกระแสเงินสด and fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน. From the Taxonomy list, there are two potential options with fs_category as กิจกรรมดำเนินงาน, but the most relevant item_in_taxonomy to the INPUT is ลูกหนี้ตามสัญญาเช่า (เพิ่มขึ้น) ลดลง, which suggests a change in lease receivables due to contract cancellation.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-949, -1982, -873, -1982]"
143,((กำไร) ขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์ถาวรและสินทรัพย์ไม่มีตัวตน),511500,((กำไร) ขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์ถาวร,"The INPUT is describing about gain or loss from disposal of fixed assets. Thus, the closest item in Taxonomy is ((กำไร) ขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์ถาวร with SET code 511500. ",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[3948, -3318, -2047, -4365]"
144,กำไรจากอัตราแลกเปลี่ยนที่ยังไม่เกิดขึ้นจริง,540100,ผลกระทบจากอัตราแลกเปลี่ยนในเงินสดและรายการเทียบเท่าเงินสด,"The input mentions unrealized exchange rate gains, which aligns with the concept of exchange rate effects on cash and cash equivalents in the cash flow statement. Therefore, the selected item best reflects the input query.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-19261, -24321, -19219, -23537]"
145,กำไรจากการจำหน่ายสินทรัพย์ทางการเงินหมุนเวียนอื่น,511000,กำไรหรือขาดทุนจากการขายเงินลงทุนอื่น,"The query mentions 'กำไรจากการจำหน่ายสินทรัพย์ทางการเงินหมุนเวียนอื่น' which closely resembles 'กำไรหรือขาดทุนจากการขายเงินลงทุนอื่น' in the taxonomy list. Thus, this is the most appropriate match.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-907, -405, -907, -405]"
146,((กำไร) ขาดทุนที่ยังไม่เกิดขึ้นจากการปรับมูลค่าของสินทรัพย์ทางการเงินหมุนเวียนอื่น),515000,รายการปรับปรุงอื่น ๆ,The provided taxonomy does not have a perfect match for the input query.  'รายการปรับปรุงอื่น ๆ' is the closest match as it serves as a bucket for gains or losses from operations not listed elsewhere in the cash flow from operating activities.,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[3285, -597, 3285, -597]"
147,ส่วนแบ่งขาดทุนจากเงินลงทุนการร่วมค้า,510600,ส่วนแบ่ง (กำไร) ขาดทุนจากเงินลงทุนตามวิธีส่วนได้เสีย,"The most relevant item from the provided taxonomy list is 'ส่วนแบ่ง (กำไร) ขาดทุนจากเงินลงทุนตามวิธีส่วนได้เสีย' (Share Of (Profit) Loss From Investments Accounted For Using The Equity Method) as it closely aligns with the input 'ส่วนแบ่งขาดทุนจากเงินลงทุนการร่วมค้า'. Both refer to the share of profit or loss from investments, likely in joint ventures, based on the equity method.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[550, 77, 0, 0]"
148,ค่าใช้จ่ายภาระผูกพันผลประโยชน์พนักงาน,518700,ประมาณการหนี้สินผลประโยชน์พนักงาน เพิ่มขึ้น (ลดลง),"The input mentions  'ภาระผูกพันผลประโยชน์พนักงาน' meaning the change in obligations related to employee benefits. Thus, the closest match in the taxonomy is ประมาณการหนี้สินผลประโยชน์พนักงาน เพิ่มขึ้น (ลดลง) which refers to the increase or decrease in provision for employees benefit obligations.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[2903, 2884, 2692, 2692]"
149,รายได้ดอกเบี้ย,514720,เงินปันผลและดอกเบี้ยรับ รายได้ดอกเบี้ย,"The input item name is รายได้ดอกเบี้ย and financial_statement_type is งบกระแสเงินสด, fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน.  The closest matching item considering the fs_category and item name is เงินปันผลและดอกเบี้ยรับ รายได้ดอกเบี้ย with set code 514720",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-766, -569, -4656, -2069]"
150,ต้นทุนทางการเงิน,514800,ต้นทุนทางการเงิน,Found an exact match for the input query 'ต้นทุนทางการเงิน' in the taxonomy list with financial_statement_type as งบกระแสเงินสด and fs_category related to กระแสเงินสดจากกิจกรรมดำเนินงาน.,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[8413, 5403, 7797, 4935]"
151,กำไรจากการดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,519997,เงินสดได้มาจาก (ใช้ไปใน) การดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,"The query mentions ""กำไรจากการดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน"" and the input metadata specifies  financial_statement_type is งบกระแสเงินสด and fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน.  The most relevant item in the taxonomy list is ""เงินสดได้มาจาก (ใช้ไปใน) การดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน"" with set code 519997, because the meaning_of_taxonomy value matches the query closely.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[656203, 470556, 641899, 466521]"
152,ลูกหนี้การค้าและลูกหนี้หมุนเวียนอื่น,515800,ลูกหนี้การค้าและลูกหนี้อื่น (เพิ่มขึ้น) ลดลง,fs_category == กระแสเงินสดจากกิจกรรมดำเนินงาน and the meaning_of_taxonomy from the Taxonomy list matches the query because both refer to the increase or decrease of trade and other receivables.,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[69667, -55562, 98542, -58994]"
153,สินค้าคงเหลือ,516300,สินค้าคงเหลือ (เพิ่มขึ้น) ลดลง,"The input query 'สินค้าคงเหลือ' matches with the meaning_of_taxonomy 'สินค้าคงเหลือ เพิ่มขึ้นหรือลดลง บางครั้งใช้ขื่อว่า สินค้าคงเหลือ ' in the Taxonomy list. And the input metadata financial_statement_type งบกระแสเงินสด matches the financial_statement_type CF. Also, the input metadata fs_category กระแสเงินสดจากกิจกรรมดำเนินงาน is related to fs_category กิจกรรมดำเนินงาน",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-1004167, -213424, -1008625, -210526]"
154,สินทรัพย์หมุนเวียนอื่น,null,null,There is no item in the taxonomy that matches the query 'สินทรัพย์หมุนเวียนอื่น' related to กระแสเงินสดจากกิจกรรมดำเนินงาน in the provided context.,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[18485, 11244, 14244, 11206]"
155,สินทรัพย์ไม่หมุนเวียนอื่น,511500,กำไรหรือขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์ถาวร,"The input query 'สินทรัพย์ไม่หมุนเวียนอื่น' relates to the disposal of non-current assets, which could result in gains or losses. The most relevant item from the taxonomy list is '(กำไร) ขาดทุนจากการขายและตัดจำหน่ายสินทรัพย์ถาวร' (Gains) Losses On Disposal And Write-Off Of Fixed Assets, as it specifically addresses gains or losses related to fixed asset disposal. This aligns with the input metadata where financial_statement_type is งบกระแสเงินสด and fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน, making this the most suitable match.",งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-414, -544, 64, 0]"
156,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,517600,เจ้าหนี้การค้าและเจ้าหนี้อื่น เพิ่มขึ้น (ลดลง),Found item in taxonomy where fs_category is กิจกรรมดำเนินงาน from financial report line item name เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น. ,งบกระแสเงินสด,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[15235, 37317, 25002, 40633]"
