,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
98,ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง,550021,ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง,"The query matches exactly with the item 'ค่าจ้างและค่าบำเหน็จจากการรับประกันภัยโดยตรง' in the provided taxonomy list. This item belongs to the 'กิจกรรมดำเนินงาน' (Operating Activities) fs_category, which is related to the input metadata 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-284058700.0, -304454426, -284058678, -304454426]"
99,ค่าใช้จ่ายในการรับประกันภัยอื่น,550025,ค่าใช้จ่ายในการรับประกันภัยอื่น,"The query 'ค่าใช้จ่ายในการรับประกันภัยอื่น' matches exactly with item 'ค่าใช้จ่ายในการรับประกันภัยอื่น' in the provided taxonomy list.  This item's fs_category is กิจกรรมดำเนินงาน, which is related to the input metadata fs_category กระแสเงินสดจากกิจกรรมดำเนินงาน.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-123469700.0, -118392346, -123469711, -118392346]"
100,ค่าใช้จ่ายในการดำเนินงาน,550028,ค่าใช้จ่ายในการดำเนินงาน,"The query matches directly with the item ""ค่าใช้จ่ายในการดำเนินงาน"" in the taxonomy list, and the fs_category ""กิจกรรมดำเนินงาน"" is related to ""กระแสเงินสดจากกิจกรรมดำเนินงาน"" in the input metadata.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-176345400.0, -170280081, -176345438, -170280081]"
101,ค่าใช้จ่ายภาษีเงินได้,559900,**(จ่าย) คืนภาษีเงินได้**,"The input ""ค่าใช้จ่ายภาษีเงินได้"" relates to income tax payment in the financial statement. The most relevant item from the taxonomy list considering the input and financial_statement_type is **(จ่าย) คืนภาษีเงินได้** with set code **559900**. ",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-9268218.0, -22369898, -9268218, -22369898]"
102,เงินสดรับ - สินทรัพย์ทางการเงิน,550030,เงินสดรับจากสินทรัพย์ทางการเงิน,"The INPUT, financial report line item name is เงินสดรับ - สินทรัพย์ทางการเงิน and financial_statement_type is งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567, fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน.  So the correct SET Code is 550030 and Item in Taxonomy is เงินสดรับจากสินทรัพย์ทางการเงิน",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[1426207000.0, 1344587939, 1426207197, 1344587939]"
103,เงินสดจ่าย - สินทรัพย์ทางการเงิน,550040,เงินสดจ่ายจากสินทรัพย์ทางการเงิน,"The most relevant item from the provided taxonomy list is 'เงินสดจ่ายจากสินทรัพย์ทางการเงิน' (Payment For Financial Assets) with SET Code '550040'. This aligns directly with the input query, which refers to cash payments related to financial assets. The financial statement type is 'CF' (Cash Flow) as specified in the input metadata.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-1452608000.0, -1654737747, -1452607631, -1654737747]"
104,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,559999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"The query matches the item_in_taxonomy ""เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน"" in the Taxonomy list.  The fs_category also matches the input metadata fs_category, which is กระแสเงินสดจากกิจกรรมดำเนินงาน.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[71161720.0, -71886416, 71161716, -71886416]"
105,ซื้อที่ดิน อาคาร และอุปกรณ์,521710,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์,"The input mentions purchase of land, building, and equipment, which corresponds to fixed assets. The financial statement type is statement of cash flows, specifically cash flows from investing activities. Therefore, the most relevant item in the taxonomy is 'เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์' with SET Code '521710'.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมลงทุน,"[-9719080.0, -13263844, -9719080, -13263844]"
106,ซื้อสินทรัพย์ไม่มีตัวตน,521720,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์ไม่มีตัวตน,"The input mentions the acquisition of intangible assets, and the input metadata specifies the financial statement type as 'งบกระแสเงินสด' and the category as 'กระแสเงินสดจากกิจกรรมลงทุน'. Therefore, the most relevant item in the taxonomy is 'เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร สินทรัพย์ไม่มีตัวตน' with SET Code '521720'.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมลงทุน,"[-2775208.0, 0, -2775208, 0]"
107,ขายที่ดิน อาคารและอุปกรณ์,521610,เงินสดรับจากการขายสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์,The input mentions 'ขายที่ดิน อาคารและอุปกรณ์' and the financial statement type is 'งบกระแสเงินสด' with fs_category as 'กระแสเงินสดจากกิจกรรมลงทุน' which matches the taxonomy item 'เงินสดรับจากการขายสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์' with set code '521610' in the provided context.,งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมลงทุน,"[168577.0, 49469, 168577, 49469]"
108,เงินสดสุทธิใช้ไปในกิจกรรมลงทุน,529999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน,"The input query 'เงินสดสุทธิใช้ไปในกิจกรรมลงทุน' is related to cash flow from investing activities. The input metadata also indicates that the relevant financial statement type is 'งบกระแสเงินสด' and the fs_category is 'กระแสเงินสดจากกิจกรรมลงทุน'. In the provided taxonomy list, the item 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน' with set code '529999' aligns with the input query and its context.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมลงทุน,"[-12325710.0, -13214375, -12325711, -13214375]"
109,เงินรับจากการออกหุ้นเพิ่มทุน,530900,เงินสดรับจากการจำหน่ายตราสารทุน,"The input query 'เงินรับจากการออกหุ้นเพิ่มทุน' is related to proceeds from equity financing activities. The context contains a relevant item 'เงินสดรับจากการจำหน่ายตราสารทุน' with the meaning 'บางครั้งใช้ขื่อว่า เงินรับจากการออกหุ้นเพิ่มทุน' which aligns with the input query. Thus, the selected SET code is '530900' and the item in taxonomy is 'เงินสดรับจากการจำหน่ายตราสารทุน'.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[5980.0, 8811, 5980, 8811]"
110,ชำระหนี้สินตามสัญญาเช่า,530500,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,The input mentions 'ชำระหนี้สินตามสัญญาเช่า' and the financial statement type is 'งบกระแสเงินสด' with fs_category 'กระแสเงินสดจากกิจกรรมจัดหาเงิน' which closely match with the item 'เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า' with set code '530500' in the taxonomy list.,งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-7967950.0, -7674785, -7967950, -7674785]"
111,เงินปันผลจ่าย,539800,จ่ายเงินปันผล,The input 'เงินปันผลจ่าย' matches the item 'จ่ายเงินปันผล' in the taxonomy list.  The fs_category is 'กิจกรรมจัดหาเงิน' which is related to the input metadata 'กระแสเงินสดจากกิจกรรมจัดหาเงิน'.,งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-55500000.0, -36000000, -55500000, -36000000]"
112,เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,539999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมจัดหาเงิน,"The input name 'เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน' is related to financing activities. The input metadata financial_statement_type is งบกระแสเงินสด which maps to CF. Thus, the correct item in taxonomy is 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมจัดหาเงิน' with set code '539999'.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-63461970.0, -43665974, -63461970, -43665974]"
113,เงินสดและรายการเทียบเท่าเงินสดลดลงสุทธิ,509999,เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ,"The query mentions both 'cash and cash equivalents' and 'decrease', aligning with the definition of the chosen taxonomy item. The financial statement type is confirmed as 'CF' based on the input metadata.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,เงินสดและรายการเทียบเท่า,"[-4625965.0, -128766765, -4625965, -128766765]"
114,เงินสดและรายการเทียบเท่าเงินสด ณ วันต้นงวด,599998,เงินสดและรายการเทียบเท่าเงินสด ต้นงวด,"The query mentions both ""เงินสดและรายการเทียบเท่าเงินสด"" and ""ต้นงวด"" which directly corresponds to the item ""เงินสดและรายการเทียบเท่าเงินสด ต้นงวด"" in the taxonomy list. Thus, this is the most appropriate match.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,เงินสดและรายการเทียบเท่า,"[187964800.0, 293466693, 187964771, 293466693]"
115,บวก (หัก): ค่าเผื่อผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น(เพิ่มขึ้น) ลดลง,509999,เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ,"The INPUT is related to financial_statement_type งบกระแสเงินสด and fs_category เงินสดและรายการเทียบเท่า. Thus, the most relevant item in the Taxonomy list is เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ with SET Code 509999.",งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,เงินสดและรายการเทียบเท่า,"[5584.0, -6386, 5584, -6386]"
116,เงินสดและรายการเทียบเท่าเงินสด ณ วันสิ้นงวด,599999,เงินสดและรายการเทียบเท่าเงินสด สิ้นงวด,The query mentions 'เงินสดและรายการเทียบเท่าเงินสด' and 'ณ วันสิ้นงวด' which closely matches the item 'เงินสดและรายการเทียบเท่าเงินสด สิ้นงวด' in the taxonomy list. This item also falls under the correct fs_category 'เงินสดและรายการเทียบเท่า'.,งบกระแสเงินสด  สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,เงินสดและรายการเทียบเท่า,"[183344400.0, 164693542, 183344390, 164693542]"
