,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
96,ค่าใช้จ่ายในการดำเนินงาน,550028,ค่าใช้จ่ายในการดำเนินงาน,"The input line item name is ค่าใช้จ่ายในการดำเนินงาน and fs_category is กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน. Therefore, the correct item in taxonomy is ค่าใช้จ่ายในการดำเนินงาน with set code 550028",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"[-52419, -48217.0, -52419, -48217.0]"
97,ค่าใช้จ่ายภาษีเงินได้,559900, (จ่าย) คืนภาษีเงินได้,"The input query ค่าใช้จ่ายภาษีเงินได้ closely matches to  (จ่าย) คืนภาษีเงินได้ in the provided taxonomy list. Both terms refer to cash flows related to income tax. Considering the context of financial report line item name, fs_category and financial_statement_type,  (จ่าย) คืนภาษีเงินได้ is the most appropriate match.",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"[-11643, -2700.0, -11643, -2700.0]"
98,เงินสดรับจากสินทรัพย์ทางการเงิน,550030,เงินสดรับจากสินทรัพย์ทางการเงิน,The INPUT is matched with item_in_taxonomy in the Taxonomy list. And the fs_category is matched with INPUT METADATA.,งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"[109734, 102419.0, 109734, 102419.0]"
99,เงินสดจ่ายสำหรับสินทรัพย์ทางการเงิน,550040,เงินสดจ่ายจากสินทรัพย์ทางการเงิน,"The query mentions ""เงินสดจ่ายสำหรับสินทรัพย์ทางการเงิน"" which closely resembles the item ""เงินสดจ่ายจากสินทรัพย์ทางการเงิน"" in the taxonomy. Considering the provided context, this item aligns with the fs_category ""กิจกรรมดำเนินงาน"". Therefore, the most fitting SET Code is 550040.",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"[-128203, -158252.0, -128203, -158252.0]"
100,เงินให้กู้ยืมและดอกเบี้ยรับ,550032,เงินสดรับจากสินทรัพย์ทางการเงิน เงินให้กู้ยืม,"The input mentions เงินให้กู้ยืม which is related to fs_category: กิจกรรมดำเนินงาน. Thus, the SET code should be 550032 and Item in Taxonomy should be เงินสดรับจากสินทรัพย์ทางการเงิน เงินให้กู้ยืม",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"[609, -5000.0, 609, -5000.0]"
101,อสังหาริมทรัพย์เพื่อการลงทุน,550050,เงินสดรับจากอสังหาริมทรัพย์เพื่อการลงทุน,"The input mentions อสังหาริมทรัพย์เพื่อการลงทุน and the fs_category is กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน. Thus, the most relevant item in the taxonomy is เงินสดรับจากอสังหาริมทรัพย์เพื่อการลงทุน with SET Code 550050",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"[19044, 18450.0, 19044, 18450.0]"
102,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,559999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"From INPUT METADATA, fs_category is กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน.  We found item in Taxonomy with fs_category: กิจกรรมดำเนินงาน and item_in_taxonomy: เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"[50126, -30156.0, 50126, -30156.0]"
103,ที่ดิน อาคารและอุปกรณ์,521710,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์,"The query mentions 'ที่ดิน อาคารและอุปกรณ์' (Land, Building and Equipment) and the input metadata specifies 'fs_category' as กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน (Cash flows from (used in) investing activities), indicating a cash outflow related to PPE. Therefore, the most relevant item in the taxonomy is 'เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์' (Payment for Purchase of Fixed Assets Property, Plant and Equipment) with SET Code 521710.",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน,"[0, 15.0, 0, 15.0]"
104,เงินสดได้มาจากกิจกรรมลงทุน,529999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน,"The input query 'เงินสดได้มาจากกิจกรรมลงทุน' suggests a cash flow item related to investing activities. The input metadata also specifies 'fs_category' as 'กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน' and 'financial_statement_type' as 'งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567', indicating relevance to the investing activities section of the cash flow statement. Therefore, the closest matching item in the taxonomy list is 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน' with SET Code '529999'.",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน,"[0, 15.0, 0, 15.0]"
105,ที่ดิน อาคารและอุปกรณ์,521710,เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์,"The query ""ที่ดิน อาคารและอุปกรณ์"" relates to the item_in_taxonomy ""เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์"" and ""เงินสดรับจากการขายสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์"". However, only ""เงินสดจ่ายจากการซื้อสินทรัพย์ถาวร ที่ดิน อาคาร และอุปกรณ์"" has fs_category that reflected to กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน.",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน,"[-22, -615.0, -22, -615.0]"
106,สินทรัพย์ไม่มีตัวตน,521620,สินทรัพย์ไม่มีตัวตน,The input query 'สินทรัพย์ไม่มีตัวตน' matches with item_in_taxonomy 'สินทรัพย์ไม่มีตัวตน' in the Taxonomy list.  The fs_category in the Taxonomy list is กิจกรรมลงทุน which is related to กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน in the input metadata. ,งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน,"[0, -5207.0, 0, -5207.0]"
107,เงินสดใช้ไปในกิจกรรมลงทุน,529999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน,"The query mentions ""เงินสดใช้ไปในกิจกรรมลงทุน"" and the input metadata specifies the financial statement type as ""งบกระแสเงินสด"" and fs_category as ""กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน"". Thus, the closest matching item in the taxonomy list is ""เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน"" with SET Code 529999, which falls under the fs_category ""กิจกรรมลงทุน"".",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน,"[-22, -5822.0, -22, -5822.0]"
108,เงินสดสุทธิใช้ไปในกิจกรรมลงทุน,529999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน,"The user's query states ""เงินสดสุทธิใช้ไปในกิจกรรมลงทุน"" and the input metadata specifies the financial statement type as ""งบกระแสเงินสด"" and the fs category as ""กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน"". Therefore, the most relevant item in the taxonomy is ""เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน"" with SET code ""529999"".",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดได้มาจาก (ใช้ไปใน) กิจกรรมลงทุน,"[-22, -5807.0, -22, -5807.0]"
109,เงินสดจ่ายจากสัญญาเช่า,530500,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,The input 'เงินสดจ่ายจากสัญญาเช่า' is related to lease liabilities. The input metadata specifies 'fs_category' as 'กระแสเงินสดใช้ไปในจากกิจกรรมจัดหาเงิน'.  The closest matching item in the taxonomy list with the same 'fs_category' is 'เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า' with SET Code '530500'.,งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดใช้ไปในจากกิจกรรมจัดหาเงิน,"[-1672, -1688.0, -1672, -1688.0]"
110,จ่ายปันผล,539800,จ่ายเงินปันผล,"The input query ""จ่ายปันผล"" matches the item ""จ่ายเงินปันผล"" in the taxonomy list.  The fs_category of the taxonomy list item is กิจกรรมจัดหาเงิน, which is related to the input metadata fs_category กระแสเงินสดใช้ไปในจากกิจกรรมจัดหาเงิน. Thus, the set_code 539800 and item_in_taxonomy จ่ายเงินปันผล are selected.",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดใช้ไปในจากกิจกรรมจัดหาเงิน,"[-9712, -14998.0, -9712, -14998.0]"
111,เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,539999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมจัดหาเงิน,"The query \""เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน\"" is related to fs_category: \""กิจกรรมจัดหาเงิน\"".  The best match from the Taxonomy list is Item in Taxonomy: \""เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมจัดหาเงิน\"" with SET Code: 539999",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดใช้ไปในจากกิจกรรมจัดหาเงิน,"[-11384, -16686.0, -11384, -16686.0]"
112,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น (ลดลง) สุทธิ,509999,เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ,fs_category matched with เงินสดและรายการเทียบเท่า. financial_statement_type from INPUT METADATA matched with financial_statement_type CF.,งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น (ลดลง) สุทธิ,"[38720, -52649.0, 38720, -52649.0]"
113,เงินสดและรายการเทียบเท่าเงินสด ณ วันที่ 1 มกราคม,599998,เงินสดและรายการเทียบเท่าเงินสด ต้นงวด,"The query mentions 'เงินสดและรายการเทียบเท่าเงินสด' at a specific date, indicating a beginning balance. The closest match in the taxonomy list with matching fs_category and financial_statement_type is 'เงินสดและรายการเทียบเท่าเงินสด ต้นงวด'.",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น (ลดลง) สุทธิ,"[257575, 282718.0, 257575, 282718.0]"
114,เงินสดและรายการเทียบเท่าเงินสด ณ วันที่ 30 มิถุนายน,599998,เงินสดและรายการเทียบเท่าเงินสด ต้นงวด,"The query mentions 'เงินสดและรายการเทียบเท่าเงินสด' and the financial statement type is 'งบกระแสเงินสด'. The closest match in the taxonomy list is 'เงินสดและรายการเทียบเท่าเงินสด ต้นงวด' with SET Code '599998', as it represents the beginning balance of cash and cash equivalents.",งบกระแสเงินสด สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น (ลดลง) สุทธิ,"[296295, 230069.0, 296295, 230069.0]"
