form_no,set_code,dm_code,running_number,reference_no,indent,item_in_taxonomy,item_in_taxonomy_en,parent_code,parent_code_operation,formating,data_type,symbol,financial_statement_type,fs_category,description_th,description_en,opposite_code_short,mandatory_mapping,zone_code,warning_mapping_msg_th,warning_mapping_msg_en,meaning_of_taxonomy
F3,410119,491,131,126,2,ค่านายหน้าอื่น ๆ,Other Brokerage Fee,410115,1,,N,23,PL,กำไรขาดทุน,,,,,,,,หมายถึง รายได้อันเนื่องมาจากการประกอบกิจการเป็นนายหน้าซื้อขายหลักทรัพย์และ ผู้ค้าหลักทรัพย์อื่นนอกเหนือจากเลขอ้างอิงที่ 123 ถึง 125
F3,410113,486,132,127,1,รายได้ค่าธรรมเนียมและบริการ,Fees And Service Income,410100,1,,N,23,PL,กำไรขาดทุน,แสดงผลใน Company Highlight & Fact Sheet,Displayed in the Company Highlight & Fact Sheet,,,,,,หมายถึง ค่าธรรมเนียมและบริการที่บริษัทหลักทรัพย์ได้รับจากการให้บริการแก่ลูกค้า เช่น ค่าธรรมเนียมในการให้คำปรึกษาการลงทุน ค่าธรรมเนียมในการจัดจำหน่ายหลักทรัพย์ ค่าธรรมเนียมในการจัดการกองทุน ค่าธรรมเนียมการจัดการทรัพย์สินของลูกค้า ค่าธรรมเนียมจากการยืมและให้ยืมหลักทรัพย์ ค่าธรรมเนียมนายทะเบียนหลักทรัพย์ รายได้ที่เกิดจากการซื้อขายหน่วยลงทุนนอกตลาดหลักทรัพย์แห่งประเทศไทยไม่ว่าจะอยู่ในรูปแบบใดก็ตาม (เช่น รายได้ค่าธรรมเนียมการขายและการรับซื้อคืนหน่วยลงทุน หรือค่าธรรมเนียมดูแลรักษาลูกค้า (Trailing fee) เป็นต้น และค่าบริการในการรับมอบส่งมอบสินค้า เป็นต้น ทั้งนี้ รวมถึงรายได้ที่เกิดจากการให้บริการหักบัญชีที่เรียกเก็บจากลูกค้า เนื่องจากลูกค้าของบริษัทหลักทรัพย์เป็นสมาชิกตลาดหลักทรัพย์แห่งประเทศไทย แต่ไม่ได้เป็นสมาชิกสำนักหักบัญชี ทั้งนี้ ให้แสดงเป็นยอดสุทธิหลังหักส่วนลดแล้ว
F3,410108,411,133,128,1,รายได้ดอกเบี้ย,Interest Income,410100,1,,N,23,PL,กำไรขาดทุน,แสดงผลใน Company Highlight & Fact Sheet,Displayed in the Company Highlight & Fact Sheet,,,,,,"หมายถึง รายได้ดอกเบี้ยที่รับรู้ด้วยวิธีอัตราดอกเบี้ยที่แท้จริง ประกอบด้วยรายการดังต่อไปนี้ 
1. รายได้ดอกเบี้ยเงินให้กู้ยืมเพื่อซื้อหลักทรัพย์ (Interest on margin loans) หมายถึง ค่าตอบแทนที่ได้รับจากเงินให้กู้ยืมเพื่อซื้อหลักทรัพย์ 
2. รายได้ดอกเบี้ยอื่น (Interest income) หมายถึง ค่าตอบแทนที่ได้รับจากเงินฝากในสถาบันการเงิน เงินลงทุนในตราสารหนี้ทุกประเภท รายได้ดอกเบี้ยที่เกิดจากธุรกรรมอื่น และเงินให้กู้ยืมอื่นที่มิใช่เงินให้กู้ยืมเพื่อซื้อหลักทรัพย์"
F3,410105,405,134,129,1,รายได้จากสัญญาเช่า,Revenue From Leases,410100,1,,N,23,PL,กำไรขาดทุน,,,,,,,,"หมายถึง รายได้ที่เกิดการที่บริษัทเป็นผู้ให้เช่าสินทรัพย์แก่ผู้เช่า 

 
รายได้จากสัญญาเช่า ประกอบด้วยเลขอ้างอิงที่ 130 ถึง 131"
F3,410106,406,135,130,2,รายได้ค่าเช่า,Lease Income,410105,1,,N,23,PL,กำไรขาดทุน,,,,,,,,หมายถึง รายได้ที่เกิดจากการที่บริษัทเป็นผู้ให้เช่าสินทรัพย์แก่ผู้เช่า ในส่วนประกอบที่เป็นการเช่า
F3,410107,407,136,131,2,รายได้ทางการเงินจากสัญญาเช่า,Finance Income From Leases,410105,1,,N,23,PL,กำไรขาดทุน,รายได้ดอกเบี้ยจากสัญญาเช่าการเงิน,Interest income form finance leases,,,,,,หมายถึง รายได้ดอกเบี้ยที่เกิดจากสัญญาเช่าเงินทุน (เดิมเรียกว่าสัญญาเช่าการเงิน)
F3,410114,408,137,132,1,รายได้จากการลงทุน,Investment Income,410100,1,,N,23,PL,กำไรขาดทุน,หากบริษัทเป็นกิจการประเภท Holding ให้รวมถึง รายได้ดอกเบี้ยและเงินปันผล,"If the company is a holding company, this item includes interest and dividend income.",,,,,,หมายถึง ค่าตอบแทนที่เกิดจากการให้ผู้อื่นใช้สินทรัพย์ของบริษัท และก่อให้เกิดรายได้ซึ่งเป็นธุรกิจหลักของบริษัท (เช่น บริษัทเป็นบริษัทที่มีการประกอบธุรกิจโดยมีรายได้จากการถือตราสารในบริษัทอื่นเป็นหลัก และไม่มีการประกอบธุรกิจอย่างมีนัยสำคัญเป็นของตนเอง) ประกอบด้วย ดอกเบี้ยเป็นค่าตอบแทนอันเกิดจากการให้ผู้อื่นใช้เงินสด รายการเทียบเท่าเงินสด หรือจำนวนค้างรับของบริษัทหลักทรัพย์ และเงินปันผลเป็นส่วนแบ่งกำไรที่ผู้ถือเงินลงทุนในตราสารทุนจะได้รับตามสัดส่วนของเงินลงทุนที่ถือ
F3,410102,402,138,133,1,รายได้จากการขาย,Revenue From Sales,410100,1,,N,23,PL,กำไรขาดทุน,,,,,,,,หมายถึง รายได้ที่เกิดจากการขายสินค้า
F3,410199,409,139,134,1,รายได้จากการดำเนินธุรกิจ - อื่น ๆ,Revenue From Operations - Others,410100,1,,N,23,PL,กำไรขาดทุน,,,,,,,,หมายถึง รายได้จากการดำเนินธุรกิจตามปกติของบริษัท นอกเหนือจากเลขอ้างอิงที่ 122 ถึง 133
F3,430100,524,140,135,0,กำไร (ขาดทุน) และผลตอบแทนจากเครื่องมือทางการเงิน,Gains (Losses) And Return On Financial Instruments,419999,1,,R,123,PL,กำไรขาดทุน,,,,,,,,กำไร (ขาดทุน) และผลตอบแทนจากเครื่องมือทางการเงิน ประกอบด้วยเลขอ้างอิงที่ 136 ถึง 140 
F3,439770,446,141,136,1,กำไร (ขาดทุน) จากการบัญชีป้องกันความเสี่ยง,Gains (Losses) On Hedge Accounting,430100,1,,N,123,PL,กำไรขาดทุน,,,,,,,,"หมายถึง รายการดังต่อไปนี้
1. การป้องกันความเสี่ยงในมูลค่ายุติธรรม - กำไร (ขาดทุน) จากการวัดมูลค่ายุติธรรมของเครื่องมือที่ใช้ป้องกันความเสี่ยงและรายการที่มีการป้องกันความเสี่ยง ที่บริษัทไม่ได้แสดงสุทธิไว้ในรายการอื่น

2. การป้องกันความเสี่ยงในกระแสเงินสดและการป้องกันความเสี่ยงในเงินลงทุนสุทธิในหน่วยงานต่างประเทศ
2.1 กำไร (ขาดทุน) จากการวัดมูลค่ายุติธรรมเครื่องมือที่ใช้ป้องกันความเสี่ยง เฉพาะส่วนที่ไม่มีประสิทธิผล ที่บริษัทไม่ได้แสดงสุทธิไว้ในรายการอื่น
2.2 กำไร (ขาดทุน) สุทธิจากเครื่องมือที่ใช้ป้องกันความเสี่ยงและรายการที่มีการป้องกันความเสี่ยงเมื่อการป้องกันความเสี่ยงสิ้นสุด ที่บริษัทไม่ได้แสดงสุทธิไว้ในรายการอื่น

ทั้งนี้ รายการดังกล่าวให้แสดงยอดสุทธิของผลกำไรที่หักผลขาดทุนแล้ว"
F3,431101,447,142,137,1,กำไร (ขาดทุน) จากการเปลี่ยนเงื่อนไขตราสารหนี้,Gains (Losses) On Modification Of Debt Instruments,430100,1,,N,123,PL,กำไรขาดทุน,กำไร (ขาดทุน) จากการเจรจาต่อรองใหม่หรือการเปลี่ยนแปลงเงื่อนไขของกระแสเงินสดตามสัญญาของสินทรัพย์ทางการเงินหรือหนี้สินทางการเงิน,Gains (losses) from renegotiating or modifying contractual cash flows of financial asset and financial liability that does not result in the derecognition of that financial asset or financial liability,,,,,,หมายถึง กำไร (ขาดทุน) จากการเจรจาต่อรองใหม่หรือมีการเปลี่ยนแปลงเงื่อนไขของกระแสเงินสดตามสัญญาของสินทรัพย์ทางการเงินหรือหนี้สินทางการเงิน ซึ่งไม่มีการตัดรายการสินทรัพย์ทางการเงินหรือหนี้สินทางการเงินนั้น รวมถึงกำไร (ขาดทุน) จากการเปลี่ยนแปลงเงื่อนไขของสินทรัพย์ทางการเงินหรือหนี้สินทางการเงินที่ทำให้ต้องตัดรายการสินทรัพย์ทางการเงินหรือหนี้สินทางการเงินเดิมและรับรู้สินทรัพย์ทางการเงินหรือหนี้สินทางการเงินที่มีการเปลี่ยนแปลงเงื่อนไขใหม่
F3,430120,525,143,138,1,กำไร (ขาดทุน) จากหนี้สินทางการเงินที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรม,Gains (Losses) On Financial Instruments Designated At Fair Value Through Profit Or Loss) (Fair Value Option),430100,1,,N,123,PL,กำไรขาดทุน,,,,,,,,"หมายถึง รายการดังต่อไปนี้
1. การวัดมูลค่ายุติธรรมของหนี้สินทางการเงินเพื่อค้า
2. กำไร (ขาดทุน) สุทธิจากการเปลี่ยนแปลงมูลค่ายุติธรรมของหนี้สินทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน ซึ่งรวมถึงการเปลี่ยนแปลงในมูลค่ายุติธรรมของหนี้สินทางการเงินที่เป็นผลมาจากการเปลี่ยนแปลงความเสี่ยงด้านเครดิตของหนี้สินนั้น หากการแสดงผลกระทบของการเปลี่ยนแปลงดังกล่าวในกำไรขาดทุนเบ็ดเสร็จอื่น ทำให้เกิดหรือขยายความไม่เหมาะสมทางการบัญชีในกำไรหรือขาดทุน (Accounting mismatch in profit or loss)
3. กำไร (ขาดทุน) สุทธิจากการตัดรายการหนี้สินทางการเงินที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน
4. ค่าใช้จ่ายดอกเบี้ยจากหนี้สินทางการเงินที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรม"
F3,410202,412,144,139,1,รายได้เงินปันผล,Dividend Income,430100,1,,N,23,PL,กำไรขาดทุน,,,,,,,,หมายถึง ส่วนแบ่งกำไรที่บริษัทได้รับตามสัดส่วนของเงินลงทุนที่ถือในฐานะผู้ถือเงินลงทุน
F3,430190,526,145,140,1,กำไร (ขาดทุน) และผลตอบแทนจากเครื่องมือทางการเงิน - อื่น ๆ,Gains (Losses) And Return On Financial Instruments - Others,430100,1,,N,123,PL,กำไรขาดทุน,,,,,,,,กำไร (ขาดทุน) และผลตอบแทนจากเครื่องมือทางการเงิน – อื่น ๆ นอกเหนือจากเลขอ้างอิงที่ 136 ถึง 139
F3,430200,527,146,141,0,กำไร (ขาดทุน) จากการวัดมูลค่ายุติธรรมหักต้นทุนในการขายของสินค้าคงเหลือ,Gains (Losses) On Inventory Measuring At Fair Value Less Costs To Sell,419999,1,,N,123,PL,กำไรขาดทุน,,,,,,,,หมายถึง กำไรหรือขาดทุนจากการเปลี่ยนแปลงในมูลค่ายุติธรรมหักต้นทุนในการขายของ สินค้าคงเหลือ ในกรณีที่เป็นนายหน้า-ผู้ค้า ซึ่งซื้อหรือขายสินค้าโภคภัณฑ์เพื่อบุคคลอื่นหรือเพื่อตนเอง
F3,430300,528,147,142,0,ผลต่างระหว่างมูลค่าตามบัญชีของเงินปันผลค้างจ่ายและมูลค่าตามบัญชีของสินทรัพย์ที่ไม่ใช่เงินสด,Difference Between Carrying Amount Of Dividends Payable And Carrying Amount Of Non-Cash Assets Distributed,419999,1,,N,123,PL,กำไรขาดทุน,,,,,,,,หมายถึง ผลต่างที่เกิดขึ้นเมื่อบริษัทหลักทรัพย์จ่ายชำระเงินปันผลค้างจ่าย โดยผลต่างดังกล่าวเป็นผลต่างระหว่างมูลค่าตามบัญชีของสินทรัพย์ที่ไม่ใช่เงินสดกับมูลค่าตามบัญชีของเงินปันผลค้างจ่าย
F3,410200,413,148,143,0,รายได้อื่น,Other Income,419999,1,,N,23,PL,กำไรขาดทุน,หากบริษัทไม่ใช่กิจการประเภท Holding ให้รวมถึง รายได้ดอกเบี้ยและเงินปันผล,"If the company is not a holding company, this item includes interest and dividend income.",,,,,,หมายถึง รายได้อื่นนอกเหนือจากรายได้จากการดำเนินงานหลักในเลขอ้างอิงที่ 121 ถึง 134 และ กำไร (ขาดทุน) และผลตอบแทนจากเครื่องมือทางการเงินในเลขอ้างอิงที่ 135 ถึง 142  เช่น รายได้ค่าตอบแทนที่เกิดจากการให้ผู้อื่นใช้สินทรัพย์ของกิจการ (ในกรณีที่กิจการมีรายได้หลักจากการประกอบธุรกิจอื่น) เป็นต้น
F3,419999,414,149,144,0,รวมรายได้,Total Revenue,409994,1,B,NV,23,PL,กำไรขาดทุน,"ใช้ในการคำนวณ Fixed Asset Turnover, Total Asset Turnover","For calculation of Fixed Asset Turnover, Total Asset Turnover",,,,,,รวมรายได้ เป็นผลรวมของเลขอ้างอิงที่ 121 ถึง 143
F3,420000,T10,150,145,0,ค่าใช้จ่าย,Expenses,No,,B Fix,T,,PL,กำไรขาดทุน,,,,,,,,ค่าใช้จ่าย ประกอบด้วยเลขอ้างอิงที่ 146  ถึง 155
F3,422400,425,151,146,0,ค่าใช้จ่ายผลประโยชน์พนักงาน,Employee Benefit Expenses,429999,1,,N,23,PL,กำไรขาดทุน,,,,,,,,หมายถึง ค่าตอบอทนที่จ่ายให้พนักงานและลูกจ้าง เช่นเงินเดือน ค่าจ้าง ค่าล่วงเวลา โบนัส เงินบำหน็จ เงินเพิ่มค่าครองชีพ ค่าสวัสดิการ เงินสมทบของบริษัทหลักทรัพย์ที่ต้องจ่ายเข้ากองทุนสำรองเลี้ยงชีพ ภาษีเงินได้ที่บริษัทออกให้ เป็นต้น ทั้งนี้ ให้รวมถึงค่าตอบแทนกรรมการด้วย
F3,422200,519,152,147,0,ค่าธรรมเนียมและบริการจ่าย,Fees And Service Expenses,429999,1,,N,23,PL,กำไรขาดทุน,"ใช้ในการคำนวณ Account Payable Turnover, Inventory Turnover, Gross Profit Margin","For calculation of Account Payable Turnover, Inventory Turnover, Gross Profit Margin",,,,,,หมายถึง ค่าตอบแทนหรือค่าบริการที่บริษัทหลักทรัพย์จ่ายให้แก่ผู้ให้บริการที่เกี่ยวข้องกับการประกอบธุรกิจหลักทรัพย์ เช่น ค่าธรรมเนียมจ่ายตลาดหลักทรัพย์แห่งประเทศไทย ค่าธรรมเนียม ค่าใบอนุญาตตัดบัญชี ค่าธรรมเนียมจ่ายให้ตัวแทนขายและรับซื้อคืนหน่วย ค่าธรรมเนียมที่ให้ตัวแทนนายหน้าต่างประเทศ ค่าธรรมเนียมทำสัญญากับต่างประเทศ ค่าธรรมเนียมการยืมหลักทรัพย์ เป็นต้น
F3,429900,451,153,148,0,ค่าใช้จ่ายดอกเบี้ย,Interest Expenses,429999,1,,N,23,PL,กำไรขาดทุน,"- แสดงผลใน Company Highlight & Fact Sheet
- ใช้ในการคำนวณ EBITDA, Interest Coverage Ratio, Return on Asset, Account Payable Turnover, Inventory Turnover, Gross Profit Margin","- Displayed in the Company Highlight & Fact Sheet
- For calculation of EBITDA, Interest Coverage Ratio, Return on Asset, Account Payable Turnover, Inventory Turnover, Gross Profit Margin",,,,,,หมายถึง ค่าตอบแทนที่คิดเนื่องจากการใช้ประโยชน์จากเงินทุน ซึ่งรวมถึงดอกเบี้ยและส่วนลดจ่ายที่บริษัทหลักทรัพย์จ่ายให้แก่ผู้กู้ยืม ทั้งในลักษณะของการออกเอกสารการกู้ยืมเงิน และ การออกตั๋วสัญญาใช้เงิน ดอกเบี้ยเงินเบิกเกินบัญชี ดอกเบี้ยจากหลักทรัพย์ซื้อโดยมีสัญญาขายคืน ดอกเบี้ยจ่ายลูกค้าในระบบเครดิตบาลานซ์ และค่าธรรมเนียมในการกู้ยืมเงิน 
F3,420410,416,154,149,0,ต้นทุนขาย,Cost Of Sales,429999,1,,N,23,PL,กำไรขาดทุน,"ใช้ในการคำนวณ Account Payable Turnover, Inventory Turnover, Gross Profit Margin","For calculation of Account Payable Turnover, Inventory Turnover, Gross Profit Margin",,,,,,หมายถึง ต้นทุนสินค้าที่ขาย และต้นทุนขายอื่น ๆ
F3,422500,426,155,150,0,ค่าเสื่อมราคาและค่าตัดจำหน่าย,Depreciation And Amortisation,429999,1,,N,23,PL,กำไรขาดทุน,,,,,,,,หมายถึง การปันส่วนจำนวนที่คิดค่าเสื่อมราคาของสินทรัพย์อย่างมีระบบตลอดอายุการให้ประโยชน์ของสินทรัพย์นั้น ในกรณีเป็นสินทรัพย์ไม่มีตัวตนให้ใช้คำว่า “ค่าตัดจำหน่าย” แทนคำว่า “ค่าเสื่อมราคา” โดยให้รวมถึงค่าตัดจำหน่ายสินทรัพย์สิทธิการใช้ด้วย
F3,422600,427,156,151,0,ค่าตอบแทนกรรมการและผู้บริหาร,Management And Directors' Remuneration,429999,1,,N,23,PL,กำไรขาดทุน,,,,,,,,หมายถึง เงินหรือทรัพย์สินอื่นใดที่จ่ายให้กรรมการและผู้บริหารตามมาตรา 90 ของพระราชบัญญัติบริษัทมหาชนจำกัด พ.ศ. 2535
F3,430700,429,157,152,0,(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,(Reversal Of) Expected Credit Losses,429999,1,,N,123,PL,กำไรขาดทุน,"- จำนวนเงินที่บริษัทรับรู้ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น (หรือกลับรายการผลขาดทุน) ตาม TFRS9
- แสดงผลใน Company Highlight & Fact Sheet","- Amount that the company recognised as expected credit losses (or reversal) in accordance with TFRS9
- Displayed in the Company Highlight & Fact Sheet",,,,,,"หมายถึง จำนวนเงินที่บริษัทรับรู้ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น (หรือกลับรายการผลขาดทุน) ตามมาตรฐานการรายงานทางการเงินฉบับที่ 9 เรื่อง เครื่องมือทางการเงิน 

ผลขาดทุนด้านเครดิต หมายถึง ผลต่างระหว่างกระแสเงินสดตามสัญญาทั้งหมดซึ่งบริษัทหลักทรัพย์ต้องได้รับ กับ กระแสเงินสดทั้งหมดซึ่งบริษัทหลักทรัพย์คาดว่าจะได้รับ (จำนวนเงินที่คาดว่าจะไม่ได้รับ) คิดลดด้วยอัตราดอกเบี้ยที่แท้จริงเมื่อเริ่มแรก หรืออัตราดอกเบี้ยที่แท้จริงปรับด้วยความเสี่ยงด้านเครดิตสำหรับสินทรัพย์ทางการเงินที่มีการด้อยค่าด้านเครดิตเมื่อซื้อหรือเมื่อกำเนิด โดยในการประมาณกระแสเงินสดนั้นบริษัทหลักทรัพย์ต้องพิจารณาเงื่อนไขตามสัญญาทั้งหมดของเครื่องมือทางการเงิน (เช่น การชำระเงินก่อนครบกำหนด การขยายระยะเวลา สิทธิเลือกที่จะซื้อ และสิทธิเลือกที่มีลักษณะคล้ายคลึงกัน เป็นต้น) ตลอดอายุของเครื่องมือทางการเงินที่คาดไว้นั้น รวมถึงกระแสเงินสดที่ได้มาจากการขายหลักประกันที่ถือไว้หรือส่วนปรับปรุงด้านเครดิตอื่น ๆ ซึ่งถือเป็นส่วนหนึ่งของเงื่อนไขตามสัญญา

กลับรายการผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น หมายถึง มูลค่าที่ลดลงของผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้นสำหรับสินทรัพย์ทางการเงินที่บริษัทเคยรับรู้ไว้ในงวดก่อน"
F3,430800,531,158,153,0,(กลับรายการ) ขาดทุนจากการด้อยค่าของเงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า,"(Reversal Of) Loss On Impairment From Investments In Subsidiaries, Associates And Joint Ventures",429999,1,,N,123,PL,กำไรขาดทุน,,,,,,,,"หมายถึง จำนวนเงินที่กิจการรับรู้ผลขาดทุนจากการด้อยค่าของเงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า

กลับรายการขาดทุนจากการด้อยค่าของเงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า หมายถึง มูลค่าที่ลดลงของการด้อยค่าของเงินลงทุนที่บริษัทเคยรับรู้ไว้ในงวดก่อน"
F3,429800,432,159,154,0,ค่าใช้จ่ายอื่น,Other Expenses,429999,1,,N,23,PL,กำไรขาดทุน,แสดงผลใน Company Highlight & Fact Sheet,Displayed in the Company Highlight & Fact Sheet,,,,,,หมายถึง ค่าใช้จ่ายนอกจากที่กำหนดให้แสดงไว้ในเลขอ้างอิงที่  146 ถึง 153 เช่น ค่าเช่า ค่าไฟฟ้า ค่ารับรอง ค่าภาษีอากร ผลเสียหายจากการทุจริตของพนักงาน เป็นต้น และผลขาดทุนจากการขายที่ดิน อาคาร อุปกรณ์ และทรัพย์สินอื่นที่มิได้ถือเป็นสินทรัพย์ลงทุน ในกรณีที่มีกำไรจากการขายทรัพย์สินดังกล่าว ให้นำมาหักล้างจากรายการนี้เพื่อแสดงยอดสุทธิกรณีที่ยอดสุทธิของแต่ละประเภทเป็นผลกำไรให้นำไปแสดงเป็น รายได้อื่น
F3,429999,433,160,155,0,รวมค่าใช้จ่าย,Total Expenses,409994,-1,B,NV,123,PL,กำไรขาดทุน,แสดงผลใน Company Highlight & Fact Sheet,Displayed in the Company Highlight & Fact Sheet,,,,,,รวมต้นทุนและค่าใช้จ่าย เป็นผลรวมของเลขอ้างอิงที่ 146 ถึง 154
F3,431100,434,161,156,0,ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย,Share Of Profit (Loss) From Investments Accounted For Using The Equity Method,409994,1,,N,123,PL,กำไรขาดทุน,,,,,,,,หมายถึง ส่วนแบ่งกำไร (ขาดทุน) เบ็ดเสร็จอื่นตามวิธีส่วนได้เสียที่ได้รับจากบริษัทย่อย บริษัทร่วม และการร่วมค้า ซึ่งบันทึกเงินลงทุนดังกล่าวตามวิธีส่วนได้เสีย 
F3,431200,435,162,157,0,รายได้ (ค่าใช้จ่าย) อื่น จากบริษัทย่อย บริษัทร่วม และการร่วมค้า,"Other Income (Expense) From Subsidiaries, Associates And Joint Ventures",409994,1,,N,123,PL,กำไรขาดทุน,,,,,,,,หมายถึง รายได้ (ค่าใช้จ่าย) อื่น จากบริษัทย่อย บริษัทร่วม และการร่วมค้า ที่บริษัทต้องรับรู้ ที่นอกเหนือจากเลขอ้างอิงที่ 156 “รายการส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย
F3,439700,436,163,158,0,กำไร (ขาดทุน) อื่น,Other Gains (Losses),409994,1,,R,123,PL,กำไรขาดทุน,,,,,,,,"หมายถึง กำไร (ขาดทุน) อื่น นอกเหนือจากเลขอ้างอิงที่ 156 ถึง 157

กำไร (ขาดทุน) อื่น ประกอบด้วยเลขอ้างอิงที่ 159 ถึง 169"
F3,439710,437,164,159,1,กำไร (ขาดทุน) จากอัตราแลกเปลี่ยน,Gains (Losses) On Foreign Currency Exchange,439700,1,,N,123,PL,กำไรขาดทุน,รวมถึง กำไร (ขาดทุน) จากการซื้อขายเงินตราต่างประเทศ และจากการแปลงค่าของสินทรัพย์ และหนี้สินที่เป็นเงินตราต่างประเทศเป็นสกุลเงินที่ใช้ในการดำเนินงาน,"Include gains (losses) from foreign exchange trading, from the translation of monetary assets and liabilities from foreign currencies into the functional currency",,,,,,หมายถึง กำไร (ขาดทุน) จากการเปลี่ยนแปลงในมูลค่าของอัตราแลกเปลี่ยนเงินตราต่างประเทศ จากการรับชำระหรือจ่ายชำระรายการที่เป็นเงินตราต่างประเทศ และจากการแปลงค่าของสินทรัพย์และหนี้สินที่เป็นเงินตราต่างประเทศเป็นสกุลเงินที่ใช้ในการดำเนินงาน 
F3,439720,438,165,160,1,กำไร (ขาดทุน) จากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,Gains (Losses) From Financial Instruments Measured At Fair Value Through Profit Or Loss,439700,1,,N,123,PL,กำไรขาดทุน,"- รวมถึง กำไร (ขาดทุน) จากการซื้อขาย การวัดมูลค่ายุติธรรม และการตัดรายการ
- แสดงผลใน Company Highlight & Fact Sheet","- Include gains (losses) from sales, changes in fair value, and the derecognition
- Displayed in the Company Highlight & Fact Sheet",,,,,,"หมายถึง รายการดังต่อไปนี้
1. กำไร (ขาดทุน) จากการจำหน่าย และ การวัดมูลค่ายุติธรรมของสินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน 
2. กำไร (ขาดทุน) จากการวัดมูลค่ายุติธรรมของอนุพันธ์เพื่อค้าและเพื่อป้องกันความเสี่ยงที่ไม่ได้เลือกวิธีการบัญชีป้องกันความเสี่ยง และอนุพันธ์แฝงที่แยกรับรู้จากสัญญาหลัก 
3. กำไร (ขาดทุน) สุทธิจากการตัดรายการเครื่องมือทางการเงินที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน"
F3,439730,439,166,161,1,กำไร (ขาดทุน) จากการขายสินทรัพย์ทางการเงินที่ไม่ได้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,Gains (Losses) On Disposal Of Financial Assets Not Measured At Fair Value Through Profit Or Loss,439700,1,,N,123,PL,กำไรขาดทุน,แสดงผลใน Company Highlight & Fact Sheet,Displayed in the Company Highlight & Fact Sheet,,,,,,หมายถึง กำไร (ขาดทุน) จากการขายสินทรัพย์ทางการเงินประเภทตราสารหนี้ที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนเบ็ดเสร็จอื่นและสินทรัพย์ทางการเงินที่วัดมูลค่าด้วยราคาทุนตัดจำหน่าย
F3,439740,440,167,162,1,กำไร (ขาดทุน) จากการขายสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน,Gains (Losses) On Disposal Of Non-Financial Assets,439700,1,,N,123,PL,กำไรขาดทุน,รวมถึง กำไร (ขาดทุน) จากการจำหน่ายสินทรัพย์ถาวร เป็นต้น,"Such as gains (losses) on disposals of fixed assets, etc.",,,,,,หมายถึง กำไร (ขาดทุน) จากการขายสินทรัพย์อื่นที่ไม่ใช่สินทรัพย์ทางการเงิน เช่น กำไร (ขาดทุน) จากการจำหน่ายสินทรัพย์ถาวร เป็นต้น
F3,439750,441,168,163,1,กำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน,Gains (Losses) On Fair Value Adjustments Of Non-Financial Assets,439700,1,,N,123,PL,กำไรขาดทุน,รวมถึง กำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของอสังหาริมทรัพย์เพื่อการลงทุน หากบริษัทเลือกใช้วิธีวัดมูลค่าด้วยวิธีมูลค่ายุติธรรม,"Such as gains (losses) from changes in the fair value of investment properties, if the company chooses to measure under the fair value method, etc.",,,,,,หมายถึง กำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของสินทรัพย์อื่นที่ไม่ใช่สินทรัพย์ทางการเงิน เช่น กำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของอสังหาริมทรัพย์เพื่อการลงทุน หากบริษัทเลือกใช้วิธีวัดมูลค่าด้วยวิธีมูลค่ายุติธรรม เป็นต้น
